id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002661,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の広さ 観光地の新型コロナウイルス感染対策,置賜さくら回廊 一日あれば十分見て回れるような広さ 入場時のアルコール消毒とマスクの着用,置賜さくら回廊は一日あれば十分見て回れるような広さですのでおすすめです。また、入場時のアルコール消毒とマスクの着用の新型コロナウイルス感染対策も行っております。,置賜さくら回廊は、新型コロナウイルス感染対策として入場時のアルコール消毒とマスクの着用のお願いをしております。また、一日あれば十分見て回れるような広さですのでおすすめです。
s00000907,system,質問する,客の観光の同行者 客がインドア派かアウトドア派か,? ?,お客様はどなたと観光に行かれるご予定ですか。また、インドア派かアウトドア派かどちらでしょうか。,お客様はインドア派かアウトドア派お教え願いますか。また、ご一緒に行かれる方はどなたでしょうか。
s00001289,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地の駐車場の有無,東京シティ競馬 TCK 関越道花園ICから国道140号経由79km2時間 不明,東京シティ競馬 TCKは、車で関越道花園ICから国道140号経由79kmで2時間ほどになります。駐車場の有無は不明です。,東京シティ競馬 TCKに駐車場があるかどうかは不明ですが、関越道花園ICから国道140号経由79kmを2時間ほどでアクセスできます。
s00002664,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の待ち時間,湯西川ダックツアー アウトドア 通常はあまり待たずに入場可能,湯西川ダックツアーは通常はあまり待たずに入場可能でアウトドアを楽しめますので、おすすめです。,湯西川ダックツアーはアウトドアを楽しめるおすすめ観光地です。通常はあまり待たずに入場可能ですよ。
s00002586,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地の待ち時間,粉河寺 障害者への対応なし 通常はあまり待たずに入場可能,粉河寺は障害者への対応設備はありませんが、通常はあまり待たずに入場可能ですのでおすすめです。,粉河寺の設備として障害者対応はありませんが、おすすめの点として通常あまり待たずが入場可能ですよ。
s00000893,system,質問する,客の名前（※） 客の趣味,藤原 ?,藤原様のご趣味は何でしょうか。,観光地を決めるのにあたって、藤原のご趣味をお教えいただけますか。
s00000571,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,夜 希望なし,交通手段を問わず、夜観光できる場所ですね。良いと思います。,交通手段に関わらず夜楽しめる観光地をご希望ですか、良いですね。
s00000485,system,好意的に承知する,客が希望する観光ジャンル 客が希望する交通手段,テーマパーク・遊園地 徒歩,徒歩で行けるテーマパーク・遊園地ですね。良いと思います。,徒歩で向かうことが可能なテーマパーク・遊園地に行きたいということですね。良いですね。
s00000218,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,子供 未定,観光の季節は決めておられないけれども、お子様と観光されるのですね。良いと思います。,季節は未定として、お子様と一緒に楽しめる観光地をご希望ですね。良いですね。
s00000560,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,日中 電車,日中に電車を利用して観光されるのですね。良いと思います。,電車を利用して行ける日中に楽しめる観光地ですか、良いですね。
s00002409,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の駐車場の有無 観光地での観光の所要時間,もみじ谷大吊橋 あり 60分以上90分未満,もみじ谷大吊橋は観光所要時間が60分から90分未満ほどの観光地で、駐車場もありおすすめです。,もみじ谷大吊橋は駐車場もあるのでおすすめですよ。所要時間は60分から90分未満ほどで楽しめます。
s00001268,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地の公共交通機関でのアクセス,小倉城 あり ＪＲ三ノ宮駅南東口→三宮バスターミナル4番高速バス大磯号で1時間、東浦バスターミナル下車、徒歩すぐ。,小倉城は、ＪＲ三ノ宮駅南東口から三宮バスターミナル4番高速バス大磯号で1時間、東浦バスターミナル下車、徒歩すぐにあります。また、駐車場もあります。,小倉城には駐車場もありますので、お車でも行くことが可能です。公共交通機関を利用する場合はＪＲ三ノ宮駅南東口から、三宮バスターミナル4番の高速バス大磯号で1時間、東浦バスターミナル下車、徒歩すぐになります。
s00002164,system,観光地の情報を使って客におすすめする,観光地の名称 観光地周辺のレストランの評価,高松丸亀町商店街 5,高松丸亀町商店街周辺にあるレストランは評価5ですので、おすすめですよ。,評価5のレストランが高松丸亀町商店街周辺にありますので、おすすめです。
s00002324,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地の定休日,根獅子の浜海水浴場 恋人 12/31、1/1、展示替えによる臨時休館あり,根獅子の浜海水浴場は、12/31と1/1に展示替えによる臨時休館がありますが、恋人と行くのにおすすめの観光地ですよ。,12/31と1/1に展示替えによる臨時休館がありますが、恋人と行かれるのなら根獅子の浜海水浴場がおすすめです。
