id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001513,system,情報を教える,観光地の名称 観光地のお土産 観光地の設備,木崎湖 不明 障害者への対応なし,木崎湖はお土産の情報はございません。また、設備につきましては障害者への対応はないとのことです。,木崎湖のお土産につていは不明です。障害者への対応もないようです。
s00001906,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の喫煙可否,原農園 不明 不可能,原農園では喫煙禁止となっております。飲食物の持ち込みにつきませては確認が取れておりません。,原農園への飲食物の持ち込みの可否は不明です。また、喫煙は出来ないようです。
s00002479,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地が雨天でも楽しめるか,大原海水浴場 60分以上90分未満 可能,大原海水浴場は雨天でも楽しめるのでおすすめです。だいたい60分以上90分未満で過ごされる方が多いようですよ。,60分～90分未満で過ごされたい場合は大原海水浴場がおすすめです。雨の日でも楽しめますよ。
s00002509,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,ホテル・ロッジ舞洲・森とリルのBBQフィールド 家族 可能,ホテル・ロッジ舞洲・森とリルのBBQフィールドは雨の日でも楽しめるのでおすすめのスポットです。家族で楽しめますよ。,家族で楽しめて、雨の日でもOKなのがホテル・ロッジ舞洲・森とリルのBBQフィールドです。
s00002011,system,情報を教える,観光地の名称 観光地の広さ 観光地の予約要否,歴史資料館 不明 不可能,歴史資料館は事前予約はできません。申し訳ありませんが広さにつきましては情報がございません。,歴史資料館は予約が出来ないようになっています。また、広さについては不明です。
s00000034,system,好意的に承知する,客が希望する観光ジャンル,プール,プールは思い切り楽しめてよいですね。,さっぱりするにはプールは最高ですね。
s00002368,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の公共交通機関でのアクセス 観光地におすすめな時期,川場村りんご園 ＪＲ帯広駅→十勝バス、柘殖バス士幌・糠平行きで1時間5分、バス停：上士幌下車、車15分 秋,川場村りんご園は秋の季節がおすすめです。ＪＲ帯広駅から十勝バス、柘殖バス士幌・糠平行きで1時間5分、上士幌のバス停で下車、その後車で15分の場所にあります。,川場村りんご園までは、ＪＲ帯広駅より十勝バス、柘殖バス士幌・糠平行きで1時間5分、バス停は上士幌で下車、そこから車で15分です。秋におすすめの観光スポットですよ。
s00001859,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地のすいている曜日，時間帯,高森峠千本桜 不明 平日の午後,高森峠千本桜は平日の午後がすいています。手荷物預かりの有無につきましては不明です。,高森峠千本桜は手荷物預かりに関しての情報はございませんが、平日の午後がすいているようです。
s00002428,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地の電話番号,地球市民交流センター 女性 0797-86-6641,地球市民交流センターは女性におすすめのスポットですよ。ちなみに電話番号は0797-86-6641です。,地球市民交流センターの電話番号は0797-86-6641、特に女性におすすめの場所です。
s00001741,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,旧小林冩真館 アウトドア ペットへの対応あり,旧小林冩真館はペットへの対応がございます。アウトドアで楽しめるスポットです。,ペットへの対応OKなのが旧小林冩真館です。野外でも楽しめる場所ですよ。
s00000264,system,好意的に承知する,客が希望する観光ジャンル 客の観光の同行者,島 友達,お友達を島を満喫するのは最高ですね。,島でお友達と遊ぶのは楽しいですよね。
s00001641,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,渡月橋 乳幼児への対応なし 可能,渡月橋は撮影可能となっております。残念ながら乳幼児への対応はございません。,渡月橋は乳幼児への対応ができる設備はありませんが、撮影はOKです。
s00000812,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,車 恋人,車で恋人とドライブしながら観光するのは素敵ですね。,恋人と車で自由に旅をするのはいいですよね。
s00001909,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の喫煙可否,湊山公園 可能 不可能,湊山公園は飲食物の持ち込みが可能となっておりますが、喫煙は禁止されています。,湊山公園へは飲食物をお持ち込みいただけます。喫煙はNGです。	
s00000926,system,質問する,客が希望する観光ジャンル 客が観光にかけたい時間,? ?,お客様はどのようなジャンルの観光地をご希望でしょうか？また、どのくらいのお時間を想定されていますか？,お客様が行きたい観光スポットはどんなジャンルでしょうか？おおよその時間も教えて頂けますと幸いです。
