id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001302,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地におすすめな人,典厩寺 東海環状道鞍ケ池スマートICから3分 歴史好き,歴史好きの方におすすめなのは典厩寺で、車でのアクセスは東海環状道鞍ケ池スマートICから3分です。,典厩寺への車でのアクセスは東海環状道鞍ケ池スマートICから3分で、歴史好きな方におすすめです。
s00000859,system,好意的に承知する,客の希望の観光時間帯 客がインドア派かアウトドア派か,朝 特になし,お客様はインドア派やアウトドア派といった事は特になしで、ご希望の時間帯は朝ということですね。承知しました。,お客様のご希望時間帯は朝ということですね。インドア派やアウトドア派といった事は特になしということで了承しました。
s00000641,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,春 30分未満,観光にかける時間は30分未満で、ご希望の季節は春ですね。了承しました。,季節は春で、観光時間は30分未満とのこと承りました。
s00002168,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の営業時間,橋本 清雲寺のしだれ桜 10～14時,橋本様、清雲寺のしだれ桜でしたら営業時間は10～14時とおすすめです。,橋本様、営業時間10～14時の清雲寺のしだれ桜がおすすめです。
s00002366,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の公共交通機関でのアクセス 観光地におすすめな時期,三嶋大社 京成公津の杜駅→車5分 春,春におすすめなのは三嶋大社です。公共交通機関でのアクセスは京成公津の杜駅→車5分となっております。,三嶋大社のアクセスは公共交通機関だと京成公津の杜駅→車5分となっていまして、春にお勧めの観光地です。
s00002100,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地のおすすめイベント,十和田神社 インドア 不明,十和田神社のおすすめイベントは不明で、インドアの観光地となっております。,十和田神社はインドアの観光地で、おすすめイベントは不明です。
s00001058,system,情報を教える,客の名前（※） 観光地の名称 観光地の手荷物預かりの有無,阿部 曼荼羅寺 なし,阿部様、曼荼羅寺では手荷物預かりサービスはなしとなっております。,阿部様、手荷物預かりがなしなのは曼荼羅寺です。
s00000347,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,なし 希望なし,同行する事はなしで、観光時間帯も希望なしということでね。了承しました。,お客様は観光時間帯に関して希望なし、一緒に行く人もなしということで承りました。
s00002112,system,情報を教える,観光地の名称 観光地周辺のレストランのジャンル 観光地周辺のレストランの評価,長良園 台湾料理 5,長良園周辺にある台湾料理店の評価は5でございます。,評価5のレストランですと、長良園近くの台湾料理店がございます。
s00001937,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地がインドアかアウトドアか,朝日峠展望公園 可能 不明,朝日峠展望公園はインドアかアウトドアか不明ですが、飲食物の持ち込みは可能となっております。,飲食物の持ち込み可能な観光地ですと、朝日峠展望公園がございますが、インドアかアウトドアかは不明です。
s00000848,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,徒歩 恋人,お客様とご一緒されるのは恋人で、徒歩が交通手段ということですね。了承しました。,本日は徒歩で恋人と移動するとのこと、承りました。
s00002082,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地がインドアかアウトドアか,弥彦の丘美術館 クレジットカード インドア,弥彦の丘美術館はキャッシュレス決済がクレジットカード対応のインドア観光地です。,クレジットカードのキャッシュレス決済に対応しているインドア観光地ですと、弥彦の丘美術館がございます。
s00002654,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の駐車場の料金 観光地の新型コロナウイルス感染対策,ヘルストピア延岡 近隣の山吹ホタルパーク駐車場を利用、無料 入場時のアルコール消毒とマスクの着用,ヘルストピア延岡の駐車料金は近隣の山吹ホタルパーク駐車場を利用、無料となっています。入場時のアルコール消毒とマスクの着用となっており、しっかり感染症に対策されているのでおすすめです。,入場時のアルコール消毒とマスクの着用をヘルストピア延岡は感染症対策として行っております。近隣の山吹ホタルパーク駐車場を利用、無料なのでおすすめです。
s00001954,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の喫煙可否,ナイタイ高原牧場 不明 不可能,ナイタイ高原牧場は喫煙が不可能で、撮影の可否については不明です。,ナイタイ高原牧場は撮影が可能かどうかか不明です。喫煙に関しては不可能となっております。
s00001271,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,嬉野温泉のホタル 30分未満 ＪＲ米子駅→日交バス観光道路経由大山寺行きで50分、バス停：大山寺下車、徒歩15分,嬉野温泉のホタルは観光所要時間が30分未満です。公共交通機関でのアクセス方法は	ＪＲ米子駅→日交バス観光道路経由大山寺行きで50分、バス停：大山寺下車、徒歩15分となっております。,嬉野温泉のホタルのアクセスはＪＲ米子駅→日交バス観光道路経由大山寺行きで50分、バス停：大山寺下車、徒歩15分となっており、観光にかかる時間は30分未満です。
s00002259,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか,今津運動公園 インドア,今津運動公園はインドアなのでおすすめです。,インドアでおすすめの観光地は今津運動公園です。
s00001387,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の電話番号,銃眼土塀 60分以上90分未満 045-824-0107,銃眼土塀の観光所要時間は60分以上90分未満で、連絡先は045-824-0107となっております。,銃眼土塀の電話番号は045-824-0107です。観光にかかる時間は60分以上90分未満です。
s00000608,system,好意的に承知する,客が希望する食べ物 客が観光にかけたい時間,バイキング 30分以上60未満,観光にかかる時間は30分以上60未満ですね。食べたい物はバイキングとのこと、承りました。,バイキングで食べたいということと、観光では30分以上60未満を希望なのですね。承知しました。
s00001312,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地の最寄り駅,あべのルシアス なし 宇野,あべのルシアスは宇野が最寄り駅で、駐車場はなしです。,あべのルシアスは駐車場なしですけど、最寄り駅が宇野となっております。
s00000473,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,冬 希望なし,お客様ご希望の季節は冬で、交通手段は希望なしですね。承知いたしました。,交通手段は希望なしですね。季節は冬をご所望とのこと、了承しました。
