id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002567,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地の喫煙可否,望洋平キャンプ場 障害者への対応なし 可能,望洋平キャンプ場は障害者への対応はありませんが、喫煙が可能ですよ。,障害者への対応は無いものの、望洋平キャンプ場なら喫煙できますよ。
s00001858,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の駐車場の料金,さぬき市シーサイドコリドールオートキャンプ場 なし 約900台、無料,さぬき市シーサイドコリドールオートキャンプ場では手荷物を預かるサービスはありません。なお、駐車場は無料で約900台のスペースがあります。,約900台分の無料駐車場を備えたさぬき市シーサイドコリドールオートキャンプ場では手荷物の預かりはありません。
s00002627,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の飲食物持ち込みの可否 観光地の喫煙可否,総持寺 可能 可能,総持寺では喫煙と飲食物の持ち込みが可能ですよ。,総持寺では飲食物の持ち込みが可能です。また、喫煙ができるので愛煙家にはお薦めですよ。
s00001055,system,情報を教える,客の名前（※） 観光地の名称 観光地のWi-Fiの有無,吉田 二重滝 なし,吉田様、二重滝にはWi-Fiの設備がございません。,二重滝ではWi-Fiが使えないことを吉田様にお伝え致します。
s00002249,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のWi-Fiの有無,シャトレーゼ ガトーキングダム サッポロ あり,「シャトレーゼ ガトーキングダム サッポロ」ではWi-Fiが使えるので便利ですよ。,「シャトレーゼ ガトーキングダム サッポロ」にはWi-Fiが完備されているのでお薦めですよ。
s00000462,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,夏 電車,電車を利用した夏旅ということで承りました。,夏に電車で出かけたいということですね。
s00001481,system,情報を教える,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,石廊崎 友達 不明,石廊崎は雨天でも楽しめるか分かりませんが、一人で訪れるよりも友達連れがお薦めの場所です。,石廊崎には友達連れがお薦めです。なお、雨天でも楽しめるかについては情報がありません。
s00000177,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,女性 希望なし,同行者は女性で、交通手段の希望は特にないということですね。,交通手段は問わず、女性との二人旅ということで承りました。
s00002200,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の手荷物預かりの有無,中野 道の駅流氷街道網走 あり,中野様、「道の駅流氷街道網走」では手荷物預かりのサービスがあるのでお薦めです。,「道の駅流氷街道網走」では手荷物預かりが可能ですので、中野様にご検討いただきたく存じます。
s00001619,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の設備,河津平安の仏像展示館 可能 乳幼児への対応あり,「河津平安の仏像展示館」には乳幼児対応の設備があり、また飲食物の持ち込みが可能です。,「河津平安の仏像展示館」では飲食物の持ち込みが認められています。また、乳幼児への対応があります。
s00000504,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,30分未満 電車,電車でアクセスしやすい、30分程度の観光が出来る場所ですね。,滞在時間は30分以内で、かつ電車を利用したいという希望を承りました。
s00001758,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地のWi-Fiの有無,三嶋大社 可能 あり,三嶋大社は飲食物の持ち込みが可能です。なお、Wi-Fiが利用できます。,三嶋大社ではWi-Fiの利用が可能で、かつ飲食物の持ち込みが許可されています。
