id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000758,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,朝 希望なし,ご希望の時間は朝で、特に時間制限はなしということですね。かしこまりました。,朝に観光希望で、時間制限なしということで承りました。
s00001810,system,情報を教える,観光地の名称 観光地のおすすめイベント 観光地のWi-Fiの有無,ＫＩＴＴＥ 不明 なし,ＫＩＴＴＥのイベントについては不明です。またWi-Fiについてはございません。,ＫＩＴＴＥのイベント開催については不明ですが、Wi-Fiはない模様です。
s00001960,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の喫煙可否,川越水上公園バーベキュー広場 不可能 不可能,川越水上公園バーベキュー広場は撮影は不可となります。また喫煙も不可となります。,川越水上公園バーベキュー広場は撮影および喫煙は不可となっております。
s00001989,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の撮影可否,吉田海岸 アウトドア 可能,吉田海岸はアウトドアとなり、撮影は可能となります。,吉田海岸は撮影可能です。また、アウトドアとなります。
s00001756,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地のWi-Fiの有無,大瀬崎 不明 なし,大瀬崎は飲食物持ち込みの可否は不明ですが、Wi-Fiはございません。,大瀬崎は飲食物の持ち込みは可能かどうかわかりませんが、Wi-Fiについてはない模様です。
s00000002,system,制限時間になったので対話を切り上げる,,,本日のご予約終了のお時間となりました。ありがとうございました。,本日はこちらまでとなります。また次回にこの続きからお話を続けたいと思います。
s00001223,system,情報を教える,観光地の名称 観光地の定休日 観光地の電話番号,津観音 高瀬紅花ふれあいセンターは土日祝日 0858-47-1186,津観音の高瀬紅花ふれあいセンターは土日祝日は定休日となります。また電話番号は0858-47-1186となります。,津観音　高瀬紅花ふれあいセンターの定休日は土日祝日、電話番号は0858-47-1186になっております。
s00000279,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,なし 30分以上60未満,おひとり様で30分から60分くらいでの滞在をご希望ですね。かしこまりました。,おひとり様で観光に掛ける時間は30分から60分ですね。承知致しました。
s00000312,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,ペット 未定,ペットとご一緒にご旅行で、時間制限は特になしということですね。かしこまりました。,お時間の制限はなくペットとご一緒に見て回られるということですね。承知致しました。
s00001214,system,情報を教える,観光地の名称 観光地の営業時間 観光地が雨天でも楽しめるか,白浜海洋美術館 9時～17時30分、西之丸庭園は～17時 可能,白浜海洋美術館の営業時間は9時～17時30分、西之丸庭園は～17時となっております。また雨天でも観光が可能となります。,白浜海洋美術館は雨天でも観光可能で、営業時間は9時～17時30分、西之丸庭園は～17時となります。
s00002137,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな時期,泉南りんくう公園 秋,泉南りんくう公園のおすすめの季節は秋になります。,泉南りんくう公園は秋に訪れるのがおすすめです。
s00001123,system,情報を教える,観光地の名称 観光地の設備,伝香寺 乳幼児への対応なし,伝香寺は乳幼児のお子様への対応はございません。,伝香寺の乳幼児のお子様への対応はなしとなっております。
s00001469,system,情報を教える,観光地の名称 観光地におすすめな人 観光地におすすめな時期,大阪府民の森 ほしだ園地 恋人 冬,大阪府民の森 ほしだ園地は冬に恋人と訪れるのがおすすめです。,冬に恋人と訪れるおすすめの観光地は大阪府民の森 ほしだ園地ですね。
s00001551,system,情報を教える,観光地の名称 観光地の割引 観光地のWi-Fiの有無,武家屋敷通り 子供とお年寄り、障害を持つ方に対して割引がある なし,武家屋敷通りはWi-Fiはございませんが、お子様とお年寄り、障害を持つ方に対して割引があります。,武家屋敷通りはお子様とお年寄り、障害を持つ方に対しての割引がありますが、Wi-Fiはござません。
s00000074,system,好意的に承知する,客の名前（※） 客の観光の同行者,中村 歴史好き,中村様、同行者の方が歴史好きということですね。かしこまりました。,中村様、歴史好きの方とご一緒に訪れられるとのことで、承知致しました。
s00000393,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,女性 夜,女性の同行者の方と夜に訪れるのをご希望ということですね。かしこまりました。,女性の同行者の方と夜の観光をご希望ですね。承知致しました。
s00001876,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地のおすすめイベント,八百とどろ なし 不明,八百とどろの手荷物預かりはございません。またおすすめのイベントは不明となっております。,八百とどろのイベントは不明で、手荷物預かりの有無についてはなしとなっております。
s00002622,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の手荷物預かりの有無 観光地の新型コロナウイルス感染対策,八百萬神之御殿 あり 入場時のアルコール消毒とマスクの着用,八百萬神之御殿は手荷物預かりがございますので、手ぶらで観光ができます。また、観光地の新型コロナウイルス感染対策として入場時のアルコール消毒とマスクの着用の対策を取られていますが、いかがでしょうか。,八百萬神之御殿は入場時のアルコール消毒とマスクの着用の対策が取られていて、手荷物預かりもされていますが、いかがでしょうか。
s00001582,system,情報を教える,観光地の名称 観光地の設備 観光地のWi-Fiの有無,クリスタルビーチ 障害者への対応あり なし,クリスタルビーチは障害者の方への対応はありますが、Wi-Fiはございません。,クリスタルビーチはWi-Fiはございませんが、障害者の方への対応はございます。
s00001653,system,情報を教える,観光地の名称 観光地の設備 観光地の予約要否,こどものくに 障害者への対応あり 可能,こどものくには障害者の方への対応があり、予約も可能となっております。,こどものくには予約可能で、障害者の方への対応もございます。
