id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001144,system,情報を教える,観光地の名称 観光地の駐車場の料金,赤城南面千本桜 1台1500円～,赤城南面千本桜の駐車場料金は1台1500円からです。,赤城南面千本桜の駐車場は1台1500円から料金が発生します。
s00000161,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,恋人 徒歩,恋人様と徒歩での移動をご希望ですね。承知いたしました。,交通手段は徒歩とのことですね。恋人様とご一緒ですね。ありがとうございます。
s00000077,system,好意的に承知する,客の名前（※） 客が希望する交通手段,西村 車,西村様はお車でのご移動ですね。かしこまりました。,西村様のご希望はお車ですね。ありがとうございます。
s00000935,system,質問する,客の本日の交通手段 客の本日の同行者,? ?,お客様の本日の交通手段は何ですか。同行者様はいらっしゃいますか。,お客様は本日どなたかとご一緒ですか。交通手段のご希望はありますか。
s00001715,system,情報を教える,観光地の名称 観光地の設備 観光地の新型コロナウイルス感染対策,小田急山中湖フォレストコテージ 乳幼児への対応あり 不明,小田急山中湖フォレストコテージは乳幼児への設備の対応はありますが、コロナウイルスの感染対策は不明です。,小田急山中湖フォレストコテージはお子様への設備対応はありますが、コロナ対策に関しては今のところ不明です。
s00000796,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,90分以上 特になし,お客様は90分以上の観光で、インドア、アウトドアのご希望はありませんね。承知いたしました。,お客様の時間のご希望は90分以上で、インドアやアウトドアどちらがお好みか特にありませんね。ありがとうございます。
s00001962,system,情報を教える,観光地の名称 観光地の駐車場の料金 観光地の撮影可否,竹野海水浴場 普通車600円 可能,竹野海水浴場の駐車場は普通車ですと600円で、写真撮影は可能となっております。,竹野海水浴場は普通車は600円の駐車料金が発生し、写真撮影は問題ありません。
s00002446,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,アサヒ飲料明石工場 30分以上60未満 恋人,アサヒ飲料明石工場は30分以上60分未満の時間で観光でき、恋人様との観光におすすめです。,アサヒ飲料明石工場は30分以上60分未満で周れるので恋人様とご一緒するのにぴったりです。
s00001572,system,情報を教える,観光地の名称 観光地の割引 観光地の新型コロナウイルス感染対策,たち農園 子供とお年寄り、障害を持つ方に対して割引がある 入場時のアルコール消毒とマスクの着用,たち農園はお子様とお年寄り、障害を持つ方に対して割引があり、コロナ対策として入場時のアルコール消毒とマスクの着用が必要です。,たち農園はお子様とお年寄り、障害を持つ方に対して割引があり、入場時のアルコール消毒とマスクの着用の対策をとっています。
s00001662,system,情報を教える,観光地の名称 観光地の設備 観光地の予約要否,深田久弥山の文化館 障害者への対応なし 可能,深田久弥山の文化館は障害者様への設備対応はありませんが、予約は可能となっています。,深田久弥山の文化館は障害者様へ対応した設備はありません。予約は可能になっています。
s00000455,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,春 電車,お客様は春に電車でのご移動をご希望ですね。かしこまりました。,お客様のご希望は電車で、季節は春がよいとのことですね。ありがとうございます。
s00000029,system,好意的に承知する,客が希望する観光の季節,希望なし,お客様のご希望の季節は特にありませんね。承知いたしました。,お客様は季節のご希望はないということですね。ありがとうございます。
s00002464,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,稲佐山公園ドッグラン 30分未満 冬,稲佐山公園ドッグランは30分未満で観光でき、おすすめの季節は冬です。,稲佐山公園ドッグランは30分未満の時間でまわれて、冬が特に良い季節ですよ。
s00001767,system,情報を教える,観光地の名称 観光地の撮影可否 観光地のWi-Fiの有無,ガラス工房 橙 可能 あり,ガラス工房 橙は写真撮影可能で、Wi-Fiに対応しています。,ガラス工房 橙は写真撮影ができて、Wi-Fiもあります。
s00000760,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,朝 30分以上60未満,お客様のご希望は朝で、30分以上60分未満の観光時間ですね。かしこまりました。,お客様は朝に30分以上60分未満の観光をご希望ですね。ありがとうございます。
s00002359,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,清隆寺 90分以上 南海二色浜駅→徒歩15分,清隆寺は90分以上の観光時間で、アクセスは南海二色浜駅→徒歩15分となりますのでおすすめです。,清隆寺へのアクセスは南海二色浜駅→徒歩15分で、お時間の目安は90分以上となっておりますよ。
s00000729,system,好意的に承知する,客が希望する観光ジャンル 客の趣味,紅葉スポット ジョギング,お客様のご趣味はジョギングで紅葉スポットをご希望ですね。かしこまりました。,お客様は紅葉スポットをご希望で、ジョギングがお好きなんですね。ありがとうございます。
s00001706,system,情報を教える,観光地の名称 観光地の設備 観光地の広さ,呼子の朝市 乳幼児への対応なし 一日あれば十分見て回れるような広さ,呼子の朝市の設備は乳幼児のお子様への対応はなく、面積は一日あれば十分見て回れるような広さとなっております。,呼子の朝市は乳幼児のお子様への設備対応はありませんが、一日あれば十分見て回れるような広さです。
s00001912,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の喫煙可否,大石田町立歴史民俗資料館 不可能 不可能,大石田町立歴史民俗資料館は飲食物持ち込みと喫煙は不可能となっております。,大石田町立歴史民俗資料館は飲食物持ち込みや喫煙はできないようです。
s00000463,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,夏 公共交通機関,お客様のご希望の季節は夏で公共交通機関ということですね。かしこまりました。,お客様は公共交通機関のご移動で、夏がよいということですね。ありがとうございます。
