id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002633,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の撮影可否 観光地の予約要否,大山緑地 可能 可能,大山緑地は撮影や予約も可能のためおすすめです。,大山緑地では予約を受け付けております。また撮影も可能なためおすすめです。
s00000606,system,好意的に承知する,客が希望する食べ物 客が観光にかけたい時間,喫茶店 希望なし,観光時間のご希望はなしですね。また喫茶店がお好きとのことで、ご希望にあった観光地をおすすめさせていただきますね。,喫茶店がお好きなんですね。また観光時間はお決まりではないとのことで、ゆっくり観光もできそうで良いですね。
s00000790,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,30分以上60未満 特になし,観光時間は30分以上60未満ですね。またインドア・アウトドアのご希望はないとのことで、おすすめの観光地をご案内させていただきますね。,インドア・アウトドアのこだわりはないとのことで幅広く観光地をご検討いただけますね。また観光時間は30分以上60未満をご希望ですね。
s00001299,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地におすすめな人,長崎県美術館ミュージアムショップ 東海環状道土岐南多治見ICから1分 女性,長崎県美術館ミュージアムショップは東海環状道土岐南多治見ICから1分です。女性の方におすすめです。,長崎県美術館ミュージアムショップは女性におすすめの観光地です。東海環状道土岐南多治見ICから1分の場所にあります。
s00002430,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地の電話番号,ストロベリーハウス 家族 080-6495-1515,ストロベリーハウスはご家族で観光の方におすすめで、電話番号は080-6495-1515です。,ご家族での観光でしたらストロベリーハウスがおすすめです。電話番号は080-6495-1515です。
s00002459,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,野島埼灯台資料展示室きらりん館 90分以上 家族,野島埼灯台資料展示室きらりん館はご家族での観光の方におすすめです。観光時間は90分以上です。,野島埼灯台資料展示室きらりん館は観光に90分以上かかりますが、ご家族で楽しめるためおすすめです。
s00000764,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,日中 希望なし,日中の観光をご希望ですね。また観光時間はお決まりでないとのことで、幅広く観光地をご検討いただけますね。,観光の所要時間のご希望はないとのことですが、日中をご希望ですね。観光するには気持ちの良い時間帯ですよね。
s00000326,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,歴史好き 30分未満,30分未満の観光をご希望ですね。同行者の方が歴史がお好きとのことで、観光地でも歴史について教えていただけそうで良いですね。,歴史好きの方とご一緒の観光で楽しそうですね。それでは30分未満で満喫いただける観光地をご案内させていただきますね。
s00001138,system,情報を教える,観光地の名称 観光地の予約要否,雲仙ビードロ美術館 不明,雲仙ビードロ美術館の予約が必要かは分かりかねます。,雲仙ビードロ美術館の観賞にあたり、事前予約が必要かは不明です。
s00001070,system,情報を教える,客の名前（※） 観光地の名称 観光地の喫煙可否,菅原 一宮寺 不可能,菅原様、一宮寺では喫煙はいただけません。,菅原様、一宮寺は禁煙となっております。
s00000759,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,朝 30分未満,朝に30分未満の観光をご希望ですね。気持ちの良い時間帯ですし、観光も満喫できそうですね。,30分未満のご観光ですね。朝をご希望とのことで、人混みも少なく良い観光になりそうですね。
s00002415,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の駐車場の有無 観光地におすすめな人,御勅使南公園 あり 家族,御勅使南公園は駐車場もあり、ご家族でも楽しめるためおすすめです。,御勅使南公園はご家族での観光におすすめです。また駐車場も完備されております。
s00002433,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の電話番号 観光地におすすめな時期,厳美渓 0854-86-0152 夏,厳美渓は夏がおすすめの観光地です。電話番号は0854-86-0152です。,厳美渓の電話番号は0854-86-0152です。夏が見頃のためおすすめの観光地です。
s00000797,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,90分以上 インドア,インドアで90分以上の観光地をお探しですね。観光地の候補がたくさんあるため、お客様のお好みに合う場所かきっとあると思います。,90分以上かけられる観光地ですね。またインドアをご希望のため、天候に左右されることなくご観光いただけますね。
s00000003,system,制限時間になったので対話を切り上げる,客の名前（※）,三浦,三浦様、お時間となってしまいましたので本日のご案内を終了させていただきます。,お時間となりましたのでご案内を終了させていただきます。三浦様、本日はありがとうございました。
s00000070,system,好意的に承知する,客の名前（※） 客の観光の同行者,千葉 恋人,千葉様、この度はお付き合いなさっている方とのご旅行とのことでうらやましいです。,千葉様、恋人とのご観光ですか。きっと素敵な時間になりますよ。
s00000704,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,夜 冬,冬の夜の観光をご希望ですね。空気が澄んでいるため、星がよく見える場所もいいかもしれませんね。,冬の夜のご観光とのことで、暖かくお過ごしいただける観光地もおすすめですよ。
s00001956,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の喫煙可否,祇園神社 可能 可能,祇園神社は撮影や喫煙も可能です。,祇園神社は撮影もいただけます。また喫煙もいただけます。
s00001625,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の設備,あんずの里 不可能 乳幼児への対応あり,あんずの里は飲食物の持ち込みはいただけませんが、乳幼児のお子様への対応をしております。,あんずの里は乳幼児のお子様への対応をしております。ただ飲食物の持ち込みはいただけません。
s00002080,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地のおすすめイベント,山城多賀フルーツライン バーコード決済 不明,山城多賀フルーツラインのおすすめイベントは不明ですが、バーコード決済をご利用いただけます。,山城多賀フルーツラインではバーコード決済が可能です。ただおすすめのイベントは不明です。
