id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001644,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,バンヤンツリー・スパ フェニックス・シーガイア・リゾート 障害者への対応なし 可能,バンヤンツリー・スパ フェニックス・シーガイア・リゾートは障害者への対応なしで撮影可能となっております。,バンヤンツリー・スパ フェニックス・シーガイア・リゾートは撮影ができて障害者への対応はしていません。
s00001090,system,情報を教える,観光地の名称 観光地の営業時間,道の駅 福光 9時30分～18時30分,道の駅 福光の営業時間は9時30分～18時30分です。,道の駅 福光は営業時間9時30分～18時30分となっております。
s00001027,system,情報を教える,客の名前（※） 観光地の名称 観光地での観光の所要時間,田中 五重塔 30分未満,田中様、	五重塔は所要時間30分未満で見ることができますよ。,田中様に伝えることとして、五重塔の所要時間は30分未満であることです。
s00000900,system,質問する,客の観光の同行者 客が希望する交通手段,? ?,お客様は観光の際に同行者はいらっしゃいますか？また、希望する交通手段はなんですか？,お客様の同行者はいるかと交通手段の希望について聞かせてください。
s00001638,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,天童市将棋資料館 ペットへの対応あり 可能,天童市将棋資料館はペットへの対応ありで撮影が可能となっております。,天童市将棋資料館は撮影ができてペットへの対応もあります。
s00002619,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の手荷物預かりの有無 観光地の駐車場の料金,中尾山高原オートキャンプ場 あり 近くに約50台駐車場あり,中尾山高原オートキャンプ場は手荷物預かりがあって駐車場は近くに約50台駐車場がありますのでおすすめでございます。,中尾山高原オートキャンプ場は近くに約50台駐車場があって手荷物預かりもしてるのでおすすめです。
s00000400,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,未定 特になし,同行者は未定でインドア派かアウトドア派か決まっていないということはいろいろ楽しめると思うのでいいですね。,インドア派かアウトドア派かは特にどちらでもなくて、同行者は未定なんですね。いいですね。
s00000030,system,好意的に承知する,客が希望する観光の季節,春,希望する観光の季節が春なのはいいとおもいますよ。,希望する観光の季節が春は良いですね。
s00001516,system,情報を教える,観光地の名称 観光地のお土産 観光地のWi-Fiの有無,安満岳 不明 あり,安満岳はお土産は不明でWi-Fiはありとなっております。,安満岳はWi-Fiがあってお土産についてはわかりません。
s00000285,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,乳幼児 30分以上60未満,観光にかけたい時間は30分以上60未満で乳幼児が同行するということですね。それは素敵ですね。,乳幼児と同行して観光にかけたい時間は30分以上60未満ですね。それは良いですね。
s00000502,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,30分未満 車,観光にかけたい時間は30分未満で希望する交通手段はお車ということで良い観光になると思いますよ。,車で観光にかけたい時間は30分未満というのは良いと思います。
s00002013,system,情報を教える,観光地の名称 観光地の予約要否 観光地の待ち時間,春日大社 萬葉植物園 可能 通常はあまり待たずに入場可能,春日大社 萬葉植物園は予約が可能で通常はあまり待たずに入場可能となっております。,春日大社 萬葉植物園は予約ができて普段はあまり待たずに入場できますよ。
s00001824,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の飲食物持ち込みの可否,福浦島 あり 可能,福浦島は手荷物預かりありで飲食物持ち込みが可能でございます。,福浦島は飲食物持ち込みができて手荷物預かりができます。
s00000820,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス 友達,バスで友達と観光するということは良い観光になりそうですね。,バスで友達と観光するのは良いですね。
s00001528,system,情報を教える,観光地の名称 観光地のお土産 観光地の予約要否,宜野座村農業後継者等育成センター 不明 可能,宜野座村農業後継者等育成センターはお土産が不明で予約が可能となっております。,宜野座村農業後継者等育成センターは予約ができてお土産についてはわかりません。
s00002055,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,文学のこみち インドア 可能,文学のこみちはインドアの観光地で喫煙が可能でございます。,文学のこみちは喫煙ができてインドアの観光地です。
s00001898,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の予約要否,武家屋敷 可能 不明,武家屋敷は飲食物持ち込みが可能で予約が不明でございます。,武家屋敷は予約についてはわかりませんが、飲食物持ち込みはできます。
s00001675,system,情報を教える,観光地の名称 観光地の設備 観光地の喫煙可否,北○ 札幌駅西口パセオ店 ペットへの対応あり 不可能,北○ 札幌駅西口パセオ店はペットへの対応ありで喫煙は不可能でございます。,北○ 札幌駅西口パセオ店は喫煙ができませんがペットへの対応はできます。
s00002422,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の電話番号,長岡市郷土史料館 30分未満 0744-54-2007,長岡市郷土史料館は電話番号が0744-54-2007で観光の所要時間ですのででおすすめでございます。,長岡市郷土史料館の電話番号が0744-54-2007で観光の所要時間は30分未満ですのでおすすめです。
s00000412,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,友達 特になし,友達と同行してインドア派かアウトドア派かは特にないのですね。選択肢が広がっていいですね。,観光の同行者は友達で、インドア派かアウトドア派かは決まってないというのは可能性が広がっていいと思います。
