id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001233,system,情報を教える,観光地の名称 観光地におすすめな人 観光地の定休日,福田果樹園 歴史好き 12月29～31日,福田果樹園は歴史好きにおすすめな観光地で、定休日が12月29～31日となります。,定休日が12月29～31日となるのは、歴史好きにおすすめな観光地で福田果樹園となりますす。
s00000142,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,子供 希望なし,希望する交通手段は特になく、子供様がご同伴されるという事で承りました。,子供様とご同伴され、希望する交通手段は無しと言う事で承知いたしました。
s00001945,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の予約要否,東遊園地 不明 不可能,東遊園地は、観光地の撮影は出来ませんし観光地の予約も不可能となっております。,観光地の撮影が出来なく、観光地の予約も不可能なのが東遊園地です。
s00000782,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,未定 インドア,観光にかけたい時間は特に無く、インドア派だという事で承りました。,インドア派だという事と観光にかけたい時間は特に無いと言うことで承知いたしました。
s00001443,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地が雨天でも楽しめるか,高照寺 30分未満 可能,高照寺は雨天でも楽しめ、観光の所要時間が30分未満の観光地です。,観光の所要時間が30分未満の観光地は高照寺で、雨天でも楽しめます。
s00001025,system,情報を教える,客の名前（※） 観光地の名称 観光地の駐車場の有無,田村 天狗平 なし,田村様、天狗平は駐車場がないそうです。,田村様、駐車場がないのは天狗平だそうです。
s00002176,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地での観光の所要時間,高木 秋田犬会館 30分未満,高木様、秋田犬会館は観光の所要時間が30分未満の観光地だそうですがいかがでしょうか？,高木様、観光の所要時間が30分未満の観光地は秋田犬会館だそうですがいかがでしょうか？
s00000189,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,歴史好き 徒歩,歴史好きな同行者と徒歩で行かれるという事で承りました。,徒歩で歴史好きな同行者と行かれるという事で承知いたしました。
s00001236,system,情報を教える,観光地の名称 観光地の定休日 観光地におすすめな時期,倉吉白壁土蔵群・赤瓦 月曜、毎月最終火曜 秋,倉吉白壁土蔵群・赤瓦は、秋におすすめな観光地で、定休日は月曜、毎月最終火曜となっております。,定休日が月曜、毎月最終火曜となっておりますのが、倉吉白壁土蔵群・赤瓦で秋におすすめな観光地です。
s00001007,system,情報を教える,観光地の名称 観光地周辺のレストランの名称,卯子酉様 ノンデール,卯子酉様の近くにはノンデールというレストランがございます。,レストランノンデールが卯子酉様周辺にございます。
s00002488,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地におすすめな時期,ループしおのえ 友達 冬,ループしおのえは、冬におすすめでご友人におすすめ出来る観光地ですのでよろしいかと。,ご友人におすすめ出来る観光地はループしおのえで、冬に特におすすめですのでいかがでしょう。
s00002460,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,リザンシーパークビーチ 90分以上 歴史好き,リザンシーパークビーチは、歴史好きにおすすめな観光地で、観光の所要時間は90分以上楽しめますがいかがでしょうか？,観光の所要時間は90分以上楽しめる観光地で歴史好きにおすすめなのがリザンシーパークビーチですがいかがでしょうか？
s00001725,system,情報を教える,観光地の名称 観光地の設備 観光地のおすすめイベント,農事組合法人ブルーベリー明野 障害者への対応なし 不明,農事組合法人ブルーベリー明野は、観光地の障害者への対応やおすすめイベントはございません。,観光地の障害者への対応やおすすめイベントが無いのは農事組合法人ブルーベリー明野となります。
s00002238,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな時期,ひがしかぐら森林公園 秋,ひがしかぐら森林公園は秋におすすめな観光地ですがいかがでしょうか？,秋におすすめな観光地はひがしかぐら森林公園となりますが、いかがでしょうか？
s00002088,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の広さ,黒塚古墳展示館 インドア 不明,黒塚古墳展示館は、観光地がインドアで観光地の広さは不明となっております。,観光地がインドアで観光地の広さは不明なのが黒塚古墳展示館となります。
s00000211,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,なし 冬,冬に観光を希望し同行者なしと言う事で承りました。,同行者なしで冬の観光希望で承知いたしました。
s00001489,system,情報を教える,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,紀州東照宮 恋人 不可能,紀州東照宮は、雨天では楽しめませんが、恋人におすすめな観光地です。,恋人におすすめな観光地は紀州東照宮ですが、雨天では楽しめないと思います。
s00001891,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の撮影可否,梅田スカイビル 可能 不可能,梅田スカイビルは、飲食物持ち込みは可能ですが、観光地の撮影はできません。,観光地の撮影はできませんが飲食物の持ち込みが可能なのは梅田スカイビルです。
s00000091,system,好意的に承知する,客の名前（※） 客が観光にかけたい時間,松田 希望なし,松田様、観光にかけたいお時間の希望は特に無しと言う事で承りました。,松田様、希望される観光時間は特に無いという事で承知いたしました。
s00002474,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,ひがし茶屋街 90分以上 夏,ひがし茶屋街は、観光の所要時間が90分以上で夏におすすめな観光地ですがいかがでしょうか？,夏におすすめな観光地はひがし茶屋街で、観光の所要時間が90分以上となりますが、いかがですか？
