id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002453,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,いわふねフルーツパーク 60分以上90分未満 家族,おすすめはいわふねフルーツパークです。所要時間は60分から90分くらいで、家族で行くと楽しめますよ。,いわふねフルーツパークならば、ご家族で60～90分くらい楽しむことができますよ。
s00001972,system,情報を教える,観光地の名称 観光地の広さ 観光地の撮影可否,高須海水浴場 不明 不可能,高須海水浴場の広さはよくわからないのですが、撮影はできません。,高須海水浴場では撮影できないですね。広さについてもちょっとわからないです。
s00002018,system,情報を教える,観光地の名称 観光地のおすすめイベント 観光地の予約要否,天王寺動物園 不明 不明,すいません。天王寺動物園の予約が必要かどうかと、イベントについてはちょっとわからないです。,天王寺動物園でのイベントと、予約が必要かどうかはわかりません。
s00001017,system,情報を教える,客の名前（※） 観光地の名称 観光地の営業時間,菅原 中央アルプス 駒ケ岳ロープウェイ 14時～翌13時,中央アルプス 駒ケ岳ロープウェイの営業時間は14時～翌13時ですね、菅原様。,菅原様、中央アルプス 駒ケ岳ロープウェイは14時から翌13時まで営業しています。
s00000361,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,子供 日中,日中に、お子様と一緒がご希望ですね。かしこまりました。,承知いたしました。ご希望する時間帯は日中、同行されるのはお子さんですね。
s00000176,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,女性 未定,同行者は女性で、交通手段については未定ですね。かしこまりました。,わかりました。女性とご一緒で、交通手段はこれから決めるということでよろしいですね。
s00001702,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地の設備,松本園芸 クレジットカード ペットへの対応なし,松本園芸ではクレジットカードの利用が可能ですが、ペットについては対応していません。,松本園芸にはペットに対応する設備はないようです。キャッシュレスですとクレジットカードが使えます。
s00002662,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の広さ,坂井海水浴場 アウトドア 一日あれば十分見て回れるような広さ,坂井海水浴場は一日で回り切れる広さですし、アウトドア派にはおすすめのスポットです。,アウトドアならば、坂井海水浴場は一日で十分見て回れますし、おすすめです。
s00000294,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,友達 未定,ご一緒するのはお友達で、観光にどれくらい居たいかは、まだ決めていないということですね。承知いたしました。,了解しました。観光にかける時間は未定、同行者はご友人ですね。
s00001430,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,南レク御荘公園 南レクジャンボプール 30分以上60未満 春,南レク御荘公園 南レクジャンボプールならば春に行くのがおすすめです。時間は30分から60分ほどかかります。,南レク御荘公園 南レクジャンボプールだと所要時間は30分から60分の間くらいになります。春が特におすすめですね。
s00001158,system,情報を教える,観光地の名称 観光地周辺のレストランの評価,ホテルサンバレー那須 3,ホテルサンバレー那須ですと、周辺のレストランの評価は3になります。,ホテルサンバレー那須周辺のレストランは、数字で言うと3くらいの評価になっています。
