id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001511,system,情報を教える,観光地の名称 観光地のお土産 観光地の設備,萩八景遊覧船 伝統工芸品 ペットへの対応あり,ペット対応可能な観光スポットの萩八景遊覧船、お土産は伝統工芸品があります。,萩八景遊覧船ペット対応施設があります、伝統工芸品のお土産が有名です。
s00001998,system,情報を教える,観光地の名称 観光地の予約要否 観光地の喫煙可否,川奈いるか浜公園 不可能 可能,川奈いるか浜公園は予約不可です、ちなみに喫煙は可能となっております。,川奈いるか浜公園喫煙可能なスポットですが、事前予約は不可能です。
s00001190,system,情報を教える,観光地の名称 観光地の営業時間 観光地の定休日,豊公園 10～19時 展覧会ゾーン：月曜、年末年始。,豊公園は10～19時が営業時間です、定休日については展覧会ゾーン：月曜、年末年始です。,豊公園の営業時間は10～19時ですが、定休日が展覧会ゾーン：月曜、年末年始となっております。
s00001968,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地の撮影可否,黄金崎 バーコード決済 可能,黄金崎はバーコード決済が利用でき、撮影可能なスポットとなっております。,撮影できる観光地である黄金崎では、キャッシュレス決済はバーコード決済が利用可能です。
s00001617,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の設備,川奈いるか浜公園 不明 障害者への対応なし,川奈いるか浜公園は障害者対応はありません、飲食物持ち込みについては不明です。,川奈いるか浜公園について、飲食物の持ち込み可能かは分かりません、障害者対応はなしのようです。
s00000515,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,60分以上90分未満 希望なし,承知いたしました、交通手段はなんでも、観光時間は60分以上90分未満ですね。,希望時間は60分以上90分未満、希望交通手段はなしですね、分かりました。
s00002126,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間,しん窯 青花 30分以上60未満,30分以上60未満ほどで見て回れるスポットでしたら、しん窯 青花がおすすめです。,しん窯 青花は丁度30分以上60未満で観光できておすすめですよ。
s00001792,system,情報を教える,観光地の名称 観光地の駐車場の料金 観光地のWi-Fiの有無,会津高原だいくらスキー場 大型3台 なし,会津高原だいくらスキー場は駐車料金大型3台で、Wi-Fiはありません。,会津高原だいくらスキー場はWi-Fi接続はなしで、駐車場料金は大型3台となっております。
s00001265,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地の公共交通機関でのアクセス,赤沢自然休養林 東名阪道亀山ICから国道25号経由20km20分 那覇空港→車15分,赤沢自然休養林への車アクセスは東名阪道亀山ICから国道25号経由20km20分です、公共交通機関でなら那覇空港→車15分です。,公共交通機を利用すれば那覇空港→車15分で赤沢自然休養林です、ちなみに車ですと東名阪道亀山ICから国道25号経由20km20分です。
s00000550,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,朝 希望なし,希望は朝の観光で、交通手段はなんでもですね、承知いたしました。,交通手段は希望なし、観光時間は朝ですね、わかり分かりました。
s00000714,system,好意的に承知する,客が希望する観光の季節 客がインドア派かアウトドア派か,夏 特になし,夏の旅行で、インドアアウトドアのこだわりは特になしですね、分かりました。,夏の季節で、インドアでもアウトドアでも問題なしですね、承知いたしました。
s00001981,system,情報を教える,観光地の名称 観光地のおすすめイベント 観光地の撮影可否,天伯峡 不明 不可能,天伯峡では撮影不可能となっていて、現時点ではおすすめイベントについても分かりません。,天伯峡のおすすめイベントは不明です、ただ撮影は不可能のようです。
s00000497,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,希望なし 電車,交通手段は電車で、見て回る時間は特に希望なしですね、承知いたしました。,観光スポットをどれくらい巡るかは特に希望がなく、ただし交通手段は電車希望ですね、分かりました。
s00002135,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな時期,鉄道アーチ橋メモリアルロード 春,鉄道アーチ橋メモリアルロードは春頃には特におすすめなスポットです。,春の鉄道アーチ橋メモリアルロードはとても楽しいおすすめ観光地です。
s00000989,system,情報を教える,観光地の名称 観光地の撮影可否,タツノオトシゴハウス 可能,タツノオトシゴハウスは撮影可能なスポットです。,タツノオトシゴハウスの撮影可否について、可能となっております。
s00001800,system,情報を教える,観光地の名称 観光地の広さ 観光地のWi-Fiの有無,成田山名古屋別院 大聖寺 不明 あり,成田山名古屋別院 大聖寺の広さは不明ですが、Wi-Fiはあるよ。,成田山名古屋別院 大聖寺ではWi-Fi利用可能です、スポットの広さについては分かりません。
s00000610,system,好意的に承知する,客が希望する食べ物 客が観光にかけたい時間,パクチー料理 90分以上,観光希望時間は90分以上で、食べたいお料理はパクチー料理ですね、承知いたしました。,パクチー料理がお好みで、スポットを巡る時間は90分以上をご希望ですね、分かりました。
s00002201,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の飲食物持ち込みの可否,宮本 岡寺 可能,宮本様、岡寺は飲食物持ち込み可能でおすすめです。,宮本様、岡寺でしたら飲食物持ち込みもできておすすめのスポットです。
s00000364,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,友達 未定,希望の観光時間帯は未定で、同行者はご友人ですね、承知いたしました。,ご友人とのご旅行で、観光の時間はまだ決まっていないということですね、分かりました。
s00001784,system,情報を教える,観光地の名称 観光地のWi-Fiの有無 観光地の喫煙可否,横浜銀行アイスアリーナ あり 不明,横浜銀行アイスアリーナはWi-Fiはありますが、喫煙可能かは分かりません。,横浜銀行アイスアリーナの喫煙可否については不明です、Wi-Fiは利用可能なようです。
