id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000373,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,恋人 日中,お客様の恋人と同行なさること、希望の観光時間帯は日中であること、承知いたしました。,希望の観光時間帯は日中であり、お客様の恋人様が同行なさること、承知いたしました。
s00001346,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地におすすめな人,形原温泉あじさいの里 不明 子供,形原温泉あじさいの里で駐車場の有無はわからず、子供におすすめの観光地です。,形原温泉あじさいの里に駐車場があるかどうかはまだ分からず、子供にお勧めの場所でございます。
s00002375,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の車でのアクセス 観光地での観光の所要時間,成田山名古屋別院 大聖寺 横浜横須賀道路横須賀ICから本町山中有料道路経由5分 30分以上60未満,成田山名古屋別院 大聖寺への車でのアクセスは、横浜横須賀道路横須賀ICから本町山中有料道路経由5分であり、観光所要時間が30分以上60分未満でありお勧めでございます。,成田山名古屋別院 大聖寺への車でのアクセスといたしましては、横浜横須賀道路横須賀ICから本町山中有料道路経由5分であり、観光の所要時間は30分以上60分未満であり、お勧めとなっております。
s00000010,system,好意的に承知する,客の観光の同行者,未定,同行者はまだ未定であること、承知いたしました。,観光の同行者が未定でいらっしゃること、承知いたしました。
s00000451,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,春 未定,希望の観光の季節は春で、希望の交通手段は未定であること、承知いたしました。,希望の交通手段は未定であること、希望する観光の季節は春であること、承知いたしました。
s00001946,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の予約要否,豊崎海浜公園 可能 不明,豊崎海浜公園での撮影は可能であり、予約が必要かどうかは不明でございます。,豊崎海浜公園での予約が必要なのかどうかはまだ分かっておらず、撮影は可能でございます。
s00001521,system,情報を教える,観光地の名称 観光地のお土産 観光地の飲食物持ち込みの可否,青垣公園市民プール 不明 不明,青垣公園市民プールにお土産があるかどうかは不明であり、飲食物の持ち込みは可能かどうかも不明でございます。,青垣公園市民プールへの飲食物の持ち込みが可能かどうか、またお土産があるかどうかは不明でございます。
s00001927,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の待ち時間,真鶴岬 不可能 不明,真鶴岬への飲食物持ち込みはできず、観光地での待ち時間は不明でございます。,真鶴岬での待ち時間はまだわかっておらず、飲食物の持ち込みはできません。
s00002034,system,情報を教える,観光地の名称 観光地のすいている曜日，時間帯 観光地の喫煙可否,軽井沢町植物園 平日の午後 可能,軽井沢町植物園のすいている曜日や時間帯は平日の午後であり、喫煙は可能でございます。,軽井沢町植物園での喫煙は可能であり、すいている曜日、時間帯は平日の午後でございます。
s00000940,system,情報を教える,観光地の名称,槇果樹園,観光地の名称は槇果樹園でございます。,槇果樹園が観光地の名称となっております。
