id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000101,system,好意的に承知する,客の名前（※） 客の本日の同行者,新井 恋人,新井様は恋人と観光されるのですね、素敵です。,恋人と観光に行かれる新井様がとても羨ましいです。
s00002486,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地におすすめな時期,長瀞の桜 友達 夏,長瀞の桜は友達をさそって夏に行くのがおすすめです。,夏に友達と訪れるおすすめは長瀞の桜となります。
s00000235,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,恋人 冬,恋人と冬に観光なんてとてもロマンチックですね。,冬に恋人と訪れたらとても素敵でしょうね。
s00001990,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の撮影可否,観光物産館ぱあぷる アウトドア 不可能,観光物産館ぱあぷるはアウトドアですが撮影不可です。,撮影はできませんが、観光物産館ぱあぷるはアウトドアスポットです。
s00000216,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,乳幼児 秋,乳幼児を連れて秋に観光できれば素敵ですね。,秋に訪れたら乳幼児にとって、良い思い出になりますね。
s00001932,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地のおすすめイベント,荒牧バラ公園 可能 不明,荒牧バラ公園は飲食物の持ち込みが可能ですが、おすすめイベントは不明です。,おすすめイベントの情報はございませんが、荒牧バラ公園へは飲食物の持ち込みが可能です。
s00000953,system,情報を教える,観光地の名称 観光地での観光の所要時間,宇都宮城址公園 30分未満,宇都宮城址公園での観光所要時間は30分未満です。,宇都宮城址公園は30分未満で観光できます。
s00000403,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,なし 特になし,おひとり様でインドア、アウトドアどちらも可能とは、素敵な旅になりそうですね。,インドア、アウトドアどちらもこなせて一人旅なんてかっこいいです。
s00002139,system,観光地の情報を使って客におすすめする,観光地の名称 観光地が雨天でも楽しめるか,カップヌードルミュージアム 横浜 可能,カップヌードルミュージアム 横浜は雨天でも楽しめます。,雨天でも楽しめる観光地であればカップヌードルミュージアム 横浜となります。
s00001168,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地のジャンル,神宮ばら園 不明 陶芸・手工芸体験,神宮ばら園は駐車場の有無は不明で、陶芸・手工芸体験が可能です。,駐車場の情報はございませんが、神宮ばら園では陶芸・手工芸を体験できます。
s00000823,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス ペット,バス移動でペット同伴ですね。なんて素敵な観光でしょう。,バスであればペットも幸せですよね。
s00001085,system,情報を教える,客の名前（※） 観光地の名称 観光地周辺のレストランの評価,福田 農家食堂・ベジQ 3,福田様、農家食堂・ベジQ周辺レストランの評価は3となります。,福田様ご希望の農家食堂・ベジQ周辺にあるレストランについて、評価は3との情報がございます。
s00000880,system,質問する,客が希望する観光ジャンル,?,希望する観光ジャンルはありますか。,ご希望する観光ジャンルがございましたらお申しつけください。
s00001395,system,情報を教える,観光地の名称 観光地の電話番号 観光地におすすめな時期,安楽島海水浴場 0576-25-3400 春,安楽島海水浴場の電話番号は0576-25-3400で、おすすめな時期は春です。,春に観光するのがおすすめな安楽島海水浴場は、電話番号が0576-25-3400となります。
s00000359,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,子供 希望なし,お子様とご一緒で時間帯指定は特に無しですね。たくさん時間が取れてお子様が羨ましいです。,ご希望の観光時間帯は特に無しとのことで、選択の幅が増えてさぞかしお子様はお喜びでしょう。
s00001249,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の料金,長瀞 30分以上60未満 福浦橋通行：大人200円、小人100円、団体30名以上10％割引,長瀞での観光所要時間は30分以上60未満で、料金は福浦橋通行：大人200円、小人100円、団体30名以上10％割引です。,長瀞であれば30分以上60未満で観光できて、料金も福浦橋通行：大人200円、小人100円、団体30名以上10％割引と良心的です。
s00001401,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地の電話番号,みやぎ蔵王こけし館 不可能 088-685-2111,みやぎ蔵王こけし館は残念ながら雨天では楽しめません。電話番号は情報がありまして、088-685-2111です。,雨天時には楽しむことができませんが、みやぎ蔵王こけし館の電話番号は088-685-2111となります。
s00001377,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地が雨天でも楽しめるか,新島村博物館 不明 可能,新島村博物館は駐車場の有無は不明ですが、雨天でも楽しめます。,雨天でも楽しめる新島村博物館ですが、駐車場については情報がございません。
s00001434,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,川越水上公園バーベキュー広場 60分以上90分未満 春,川越水上公園バーベキュー広場の観光所要時間は	60分以上90分未満で、おすすめな時期は春です。,春に観光するのがおすすめな川越水上公園バーベキュー広場は、60分以上90分未満で観光可能です。
s00000832,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,電車 ペット,ペット同伴で電車移動であれば、すてきな観光になりそうですね。,電車移動であればペットも安心して楽しめますよね。
