id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000553,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,朝 電車,希望する交通手段は電車で、希望する観光時間はあさですね、分かりました。,朝に観光スポット見て回りたくて、電車をご希望ですね、承知いたしました。
s00000810,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,車 子供,本日の交通手段はお車で、お子様とご一緒ですね、分かりました。,子供さんを連れて、自動車が交通手段ですね、承知いたしました。
s00002522,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のお土産 観光地がインドアかアウトドアか,青海島キャンプ村 伝統工芸品 アウトドア,青海島キャンプ村はアウトドアなスポットで、お土産には伝統工芸品があり、大変おすすめです。,観光地のお土産には伝統工芸品があるアウトドアな青海島キャンプ村は、おすすめ観光地です。
s00002357,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,真栄田岬 30分以上60未満 伊予鉄道横河原駅→車25分,真栄田岬へのアクセスは伊予鉄道横河原駅→車25分で、観光所要時間は30分以上60未満です、大変おすすめなスポットです。,30分以上60未満で見て回れる真栄田岬は、伊予鉄道横河原駅→車25分でアクセスでき、おすすめです。
s00001290,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地の駐車場の有無,稲佐山公園ドッグラン 北陸道金沢東ICから国道8号、県道204号、国道159号、県道10号経由7km20分。 あり,稲佐山公園ドッグランへのアクセスは北陸道金沢東ICから国道8号、県道204号、国道159号、県道10号経由7km20分です、駐車場もあります。,稲佐山公園ドッグランには駐車場もありますし、北陸道金沢東ICから国道8号、県道204号、国道159号、県道10号経由7km20分でアクセスできます。
s00000131,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,なし 電車,交通手段は電車、同行者はなくお一人様ですね、承知いたしました。,お一人の旅行で、希望の交通手段は電車ですね、分かりました。
s00000945,system,情報を教える,観光地の名称 観光地の料金,橿原神宮 入園大人1000円、こども無料,橿原神宮へは入園大人1000円、こども無料となっています。,橿原神宮の入園料について、大人1000円、こども無料だそうです。
s00000514,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,60分以上90分未満 未定,60分以上90分未満かけての観光希望で、交通手段はまだ決まっていないのですね、分かりました。,交通手段未定で、60分以上90分未満の観光地ですね、承知いたしました。
s00002103,system,情報を教える,観光地の名称 観光地周辺のレストランの名称 観光地周辺のレストランの評価,京都国立博物館 大とら家 御園 1,京都国立博物館の近くにあるレストランの大とら家 御園の評価は1です。,大とら家 御園という京都国立博物館の付近にあるレストランには1の評価ご付いています。
s00001860,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地のすいている曜日，時間帯,旧林崎文庫 あり 不明,旧林崎文庫では荷物預かり可能です、すいている曜日，時間帯については不明です。,旧林崎文庫のすいている曜日，時間帯は分かりませんが、荷物の預かりはできるようです。
s00000636,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,希望なし 30分以上60未満,観光希望の季節は特になく、観光にかけたい時間は30分以上60未満ですね、分かりました。,30分以上60未満ほどみてまわりたくて、ただ時期季節は希望なしですね、承知いたしました。
s00000622,system,好意的に承知する,客が希望する観光ジャンル 客が希望する観光の季節,公園 希望なし,観光の季節の希望はなく、公園スポットわー巡りたいのですね、分かりました。,希望する観光ジャンルは公園に決まっていて、ただ季節はいつでもいいということですね、承知いたしました。
s00000420,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,家族 アウトドア,ご家族とご一緒の旅行、アウトドアがご趣味ですね、し,アウトドア派、そして家族旅行ですね、分かりました。
s00001736,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,石川県のと海洋ふれあいセンター インドア 乳幼児への対応なし,石川県のと海洋ふれあいセンターは乳幼児たはないですが、インドアな観光スポットです。,石川県のと海洋ふれあいセンターはインドア観光地で、ただ乳幼児対応施設はありません。
s00000302,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,恋人 30分未満,30分未満で見て回れて、恋人とのご旅行ですね、承知いたしました。,恋人様と一緒に観光、観光希望時間は30分未満ですね、分かりました。
s00000639,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,春 未定,観光にかけたい時間は未定で、希望の季節は春ですね、分かりました。,春ごろに旅行希望で、見て回りたい時間はまだ決まっていないのですね、承知いたしました。
s00001189,system,情報を教える,観光地の名称 観光地のジャンル 観光地のレビュー,三峰山 その他観光交通機関 旧街道に有る休憩所です。無料で見学ができました。少し薄暗い場所てすが旧街道の。歴史が感じました。,三峰山のレビューについて、『旧街道に有る休憩所です。無料で見学ができました。少し薄暗い場所てすが旧街道の。歴史が感じました。』というものがあります。,三峰山は『旧街道に有る休憩所です。無料で見学ができました。少し薄暗い場所てすが旧街道の。歴史が感じました。』とレビューされているようです。
s00001525,system,情報を教える,観光地の名称 観光地のお土産 観光地の撮影可否,人形芝居えびす座 伝統工芸品 可能,人形芝居えびす座では撮影可能となっていて、お土産には伝統工芸品があります。,人形芝居えびす座には伝統工芸品のお土産があります、撮影も可能なようです。
s00002450,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,天伯峡 60分以上90分未満 友達,お友達とご一緒なら天伯峡がおすすめです、60分以上90分未満ほどで観光できます。,60分以上90分未満で見て回れるスポットの天伯峡は、ご友人とのご旅行にうってつけです。
s00000811,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,車 友達,本日の交通手段はお車、同行者はご友人ですね、承知いたしました。,ご友人とご一緒、自動車か交通手段ですね、分かりました。
