id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001786,system,情報を教える,観光地の名称 観光地のWi-Fiの有無 観光地の喫煙可否,恵那峡ワンダーランド あり 不可能,恵那峡ワンダーランドではWi-Fiは使用できますが、喫煙はできません。,恵那峡ワンダーランドではWi-Fiの使用が可能です。しかし喫煙はできませんのでご了承ください。
s00001495,system,情報を教える,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,藤井寺 歴史好き 不可能,藤井寺は歴史好きな方にオススメの観光地です。ただ、雨天時は参拝しにくいので避けたほうがよいかと思います。,歴史好きの方におすすめなのが藤井寺ですが、雨天時は参拝がしにくいので避けたほうがよろしいかと思います。
s00001867,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の広さ,明神池 なし 一日あれば十分見て回れるような広さ,明神池は一日あれば十分見て回れるような広さですが、手荷物預かり場所がないためご注意ください。,明神池一日あれば十分見て回れるような広さです。ただ手荷物預かり所がないためご注意ください。
s00001048,system,情報を教える,客の名前（※） 観光地の名称 観光地の設備,木下 稲佐山公園 障害者への対応あり,木下様にオススメなのは稲佐山公園です。障害者への対応もしているので安心して観光することができます。,障害者への対応をしている稲佐山公園が木下様におすすめです。
s00000284,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,乳幼児 30分未満,乳幼児連れで30分未満の観光地がご希望ですね。オススメの観光地がいくつかあるのでご紹介します。,乳幼児連れの場合だと30分未満くらいの観光地がご希望ですか？いくつかオススメの候補地があるのでご紹介します。
s00000595,system,好意的に承知する,客が希望する交通手段 客がインドア派かアウトドア派か,徒歩 特になし,徒歩で観光地を周られるようでしたらこのようなところはいかがでしょうか？外でも中でも楽しむことができるのでオススメですよ。,施設内はショッピングができ、外にはゆっくりできる公園や景色が良い場所があるのでこちらの観光地がオススメですよ。周辺には徒歩で散策できる観光地もあるので気軽の楽しめるかと思います。
s00002287,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のジャンル 観光地におすすめな時期,稲佐山公園ドッグラン ロープウェイ・リフト・ゴンドラ 冬,稲佐山公園ドッグランはロープウェイ・リフト・ゴンドラがあり、特に冬は空気が澄んでいて景色が綺麗に見えるのでオススメですよ。,ロープウェイ・リフト・ゴンドラの乗車がご希望の場合ですと稲佐山公園ドッグランがオススメです。冬場は空気が澄んでいるので遠くの山まで見渡すことができます。
s00000996,system,情報を教える,観光地の名称 観光地の喫煙可否,長井海の手公園 ソレイユの丘 不可能,長井海の手公園 ソレイユの丘は喫煙はできかねます。,喫煙できる観光地をご希望とのことですが、長井海の手公園 ソレイユの丘では喫煙はできませんのでご了承ください。
s00001632,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,マキノ高原 乳幼児への対応あり 可能,マキノ高原は乳幼児への対応をしているので、安心して遊んでいただくことができます。,乳幼児のお子様への対応を行っているのでマキノ高原もオススメですよ。
s00000244,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,ペット 春,春の季節は見どころが多いこちらの観光地がオススメです。ペットを連れての観光も可能なので皆様で楽しめるかと思います。,ペット連れでの観光地となるとこちらがオススメです。特に春は過ごしやすい季節なので皆様で楽しめるかと思います。
s00000209,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,なし 夏,夏らしい雰囲気が味わえるので、お1人様ですとこちらの観光地がオススメです。,こちらの観光地はお1人様でも十分楽しめるかと思います。夏場は観光客がひと段落している時期なのでゆっくり楽しめるかと思います。
s00001023,system,情報を教える,客の名前（※） 観光地の名称 観光地の駐車場の有無,佐々木 ストロベリーハウス 不明,佐々木様にはストロベリーハウスをオススメしますが、駐車場の有無が分かりかねます。,人気の観光地となっているので佐々木様にはストロベリーハウスをオススメします。ただ、申し訳ございませんが駐車場の有無は分かりかねます。
s00001668,system,情報を教える,観光地の名称 観光地の設備 観光地の喫煙可否,願成就院 乳幼児への対応あり 可能,乳幼児への対応を行っているので願成就院がオススメです。喫煙も可能なのでゆっくりと参拝していただくことができます。,願成就院は乳幼児への対応を行っているので安心して参拝することができます。また、喫煙が可能となっていますのでその点はご了承ください。
s00002092,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の待ち時間,会津新選組記念館 不明 通常はあまり待たずに入場可能,普段ですと会津新選組記念館はあまり待たずに入場ができます。外も中も見どころがあるのでオススメですよ。,普段はあまり待たずに入場ができるので会津新選組記念館がオススメです。館内・館外ともに見どころがあるので楽しめるかと思います。
