id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001644,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,バンヤンツリー・スパ フェニックス・シーガイア・リゾート 障害者への対応なし 可能,バンヤンツリー・スパ フェニックス・シーガイア・リゾートは撮影は可能ですが、障害者への対応をしておりません。,バンヤンツリー・スパ フェニックス・シーガイア・リゾートは障がい者対応はありません。それと、観光地内での撮影は可能です。
s00001090,system,情報を教える,観光地の名称 観光地の営業時間,道の駅 福光 9時30分～18時30分,こちらは道の駅 福光です。営業時間は9時30分～18時30分となっております。,道の駅 福光ですが、営業時間は9時30分～18時30分です。
s00001027,system,情報を教える,客の名前（※） 観光地の名称 観光地での観光の所要時間,田中 五重塔 30分未満,田中様、こちらは五重塔です。30分も掛からずに廻ることができます。,こちらの五重塔は30分未満で田中様も観光することができます。
s00000900,system,質問する,客の観光の同行者 客が希望する交通手段,? ?,同行者の方はいらっしゃいますか。また、どのような交通手段後ご希望でしょうか。,同行者の数や交通手段についてのご希望をお聞かせ願えますか。
s00001638,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,天童市将棋資料館 ペットへの対応あり 可能,天童市将棋資料館はペットも対応していて、撮影もできます。,天童市将棋資料館内では撮影もペットも大丈夫です。
s00002619,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の手荷物預かりの有無 観光地の駐車場の料金,中尾山高原オートキャンプ場 あり 近くに約50台駐車場あり,中尾山高原オートキャンプ場は50台以上の駐車場があり、手荷物お預かりサービスもございますのでオススメです。,中尾山高原オートキャンプ場では約50台駐車場が整備されており、手荷物を預けて観光できますよ。
s00000400,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,未定 特になし,特に屋内屋外のこだわりは無いのでしたら、同行者の方が決まっていなくても柔軟に対応できると思います。,同行者は未定ですが、インドアでもアウトドアでも大丈夫ということですね。
s00000030,system,好意的に承知する,客が希望する観光の季節,春,春をご希望なんですね。承知いたしました。,ご希望は春ということで承りました。
s00001516,system,情報を教える,観光地の名称 観光地のお土産 観光地のWi-Fiの有無,安満岳 不明 あり,安満岳ではWi-Fiがございます。ただ、お土産の有無については不明です。,安満岳のお土産についての情報はございませんが、Wi-Fi設備はございます。
s00000285,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,乳幼児 30分以上60未満,乳幼児を連れての30分以上60未満のご観光ということですが、問題ございません。,30分以上60未満の乳幼児連れですが、大丈夫だと思います。
s00000502,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,30分未満 車,車で行けて30分未満で終わらせられるという条件ですが、承知いたしました。,30分未満で廻れて、車でサッと行けるのがご希望ということで承りました。
s00002013,system,情報を教える,観光地の名称 観光地の予約要否 観光地の待ち時間,春日大社 萬葉植物園 可能 通常はあまり待たずに入場可能,春日大社 萬葉植物園は予約が可能で、通常ならすぐに入園可能です。,春日大社 萬葉植物園は予約もできますが、いつも混雑せずにすぐ入ることができます。
s00001824,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の飲食物持ち込みの可否,福浦島 あり 可能,福浦島では手荷物預かりや飲食物の持ち込みが可能です。,福浦島は手荷物も預かってもらえますし、飲食物を持ち込むことできます。
s00000820,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス 友達,分かりました。ご友人とバスのご使用ですね。,同行者のご友人と一緒にバスで向かうということで承ります。
s00001528,system,情報を教える,観光地の名称 観光地のお土産 観光地の予約要否,宜野座村農業後継者等育成センター 不明 可能,宜野座村農業後継者等育成センターは予約が可能です。お土産については申し訳ありませんが分かりかねます。,宜野座村農業後継者等育成センターに売っているお土産は分かりません。あとは、予約をすることができます。
s00002055,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,文学のこみち インドア 可能,文学のこみちはインドアな観光といえます。また、喫煙は可能です。,文学のこみちはインドアの代表のような場所です。一応、喫煙することもできますよ。
s00001898,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の予約要否,武家屋敷 可能 不明,武家屋敷の予約はできるか分かりませんが、屋敷内に飲食物の持ち込みは可能です。,武家屋敷には飲食物の持ち込みができますよ。ただ、予約しておくことができるのかは分かりかねます。
s00001675,system,情報を教える,観光地の名称 観光地の設備 観光地の喫煙可否,北○ 札幌駅西口パセオ店 ペットへの対応あり 不可能,北○ 札幌駅西口パセオ店は喫煙は不可、ペット同伴は可です。,北○ 札幌駅西口パセオ店は喫煙は駄目ですが、ペットは大丈夫です。
s00002422,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の電話番号,長岡市郷土史料館 30分未満 0744-54-2007,長岡市郷土史料館は所要時間が30未満で楽しめますよ。電話番号は0744-54-2007です。,長岡市郷土史料館の電話番号は0744-54-2007です。館内は30分も掛からず周り尽くせますので良いですよ。
s00000412,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,友達 特になし,観光地のジャンルにご希望はなく、ご友人とご一緒ということですね。,同行者はご友人で観光地の内外の希望はなしということで。はい、問題ございません。
