id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001364,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地におすすめな時期,島ノ川渓谷 不明 春,こちらの島ノ川渓谷は春におすすめの観光地です。駐車場の有無はわかりません。,こちら島ノ川渓谷に駐車場があるかどうかはわかりません。季節としては春に行くのがおすすめの観光地ですね。
s00001848,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の喫煙可否,池波正太郎ふれあい館 不明 可能,こちらこちら池波正太郎ふれあい館は、喫煙が可能です。手荷物預かりが可能かどうかはわかりません。,この池波正太郎ふれあい館は喫煙が可能ですが、手荷物預かりがあるかどうかはわからないです。
s00000814,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,車 ペット,本日はペットと一緒に車で観光されるのですか。良いですね。,ペットと一緒に今日車で観光できる場所をご希望ですね。良いと思います。
s00002329,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の定休日 観光地におすすめな時期,長井海の手公園 ソレイユの丘 みかん狩り11月上旬～下旬。 秋,長井海の手公園 ソレイユの丘は秋におすすめの観光地ですよ。定休日は、みかん狩りが11月上旬から下旬に休みです。,秋におすすめの観光地として長井海の手公園 ソレイユの丘はいかがでしょうか。みかん狩りは11月上旬から下旬が定休日となっております。
s00001603,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の設備,憩の館ほっとinやないづ あり ペットへの対応あり,憩の館ほっとinやないづは、ペットへの対応と、手荷物預かりが可能です。,こちらの憩の館ほっとinやないづは、手荷物預かりに対応しています。また、ペットへの対応設備もございます。
s00001091,system,情報を教える,観光地の名称 観光地の定休日,三尊五祖の石庭 月曜、プールは2021年10月～2022年3月は水・木曜休業、2月メンテナンス休業20日間あり,三尊五祖の石庭の定休日は、月曜となっています。プールの営業は2021年10月から2022年3月の間は水曜と木曜休業です。2月はメンテナンス休業が20日間あります。,こちら三尊五祖の石庭は月曜が定休日です。また、プールに関しては2021年の10月から2022年3月にかけて水曜と木曜が休業になります。また、メンテナンス休業が2月に20日間予定されています。
s00000923,system,質問する,客の趣味 客が希望する観光の季節,? ?,お客様のご趣味と希望する観光の季節を教えていただけますでしょうか。,観光地を決めるにあたってお客様のご趣味と希望する観光の季節がございましたら、教えていただけますか。
s00001319,system,情報を教える,観光地の名称 観光地におすすめな人 観光地の最寄り駅,大観覧車オーロラ 友達 鶴見,大観覧車オーロラの最寄り駅は鶴見駅です。ご友人と一緒に行くのがおすすめの観光地ですね。,ご友人と行かれるのであれば、大観覧車オーロラはおすすめの観光地です。鶴見駅が最寄りの駅となっています。
s00001913,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の駐車場の料金,長崎歴史文化博物館 不明 東京ミッドタウン駐車場を利用、1時間600円,こちら長崎歴史文化博物館にお車で行かれる際は、東京ミッドタウンの駐車場をご利用になってください。ご利用料金は1時間600円です。また、飲食物が持ち込み可能かどうかはわからないです。,こちらの長崎歴史文化博物館において、飲食物持ち込みが可能かどうかはわかりません。また、駐車場をご利用になられる場合は、東京ミッドタウンの駐車場を使用されるようお願いします。こちらのご利用料金は1時間600円となっております。
s00001831,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の撮影可否,神戸市立博物館 不明 不可能,神戸市立博物館では撮影が不可となっております。また、手荷物預かりの有無はわからないです。,こちらの神戸市立博物館では手荷物預かりを行っているかどうかが不明ですね。また、撮影は不可です。
