id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000242,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,ペット 未定,季節はまだ未定ですが、ペットと一緒に旅行を計画されているのですね。,ペットと一緒の旅行を計画されていて、季節は未定とのことですね。
s00002592,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,岡田美術館 インドア 乳幼児への対応あり,岡田美術館はインドアですので天候に左右されませんし、乳幼児への対応もありますので訪れやすいですよ。,岡田美術館はインドアです。また乳幼児への対応もございますのでおすすめです。
s00000661,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,冬 60分以上90分未満,冬に訪れることも希望されていて、60分から90分までの時間がある感じですね。,60分以上あれば90分はなくても充分見て回れると思います。季節も冬はおすすめですよ。
s00001974,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の待ち時間,榛名湖オートキャンプ場 可能 不明,榛名湖オートキャンプ場は撮影は可能ですが、待ち時間は不明です。,榛名湖オートキャンプ場は撮影はしても大丈夫です。でも待ち時間が分からないんですよね。
s00000484,system,好意的に承知する,客が希望する観光ジャンル 客が希望する交通手段,スケート 公共交通機関,公共交通機関を利用して行けるスケート場がご希望ですね。,スケートがご希望で、交通手段は公共交通機関をご利用ですね。承知いたしました。
s00002651,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,清水ケ池 アウトドア 可能,清水ケ池はアウトドアですので、喫煙も可能ですよ。,喫煙できる観光地がご希望ですね。それでしたら、清水ケ池はアウトドアですので喫煙も可能ですのでいかがでしょうか。
s00000916,system,質問する,客が希望する観光ジャンル 客が希望する食べ物,? ?,ご希望の観光ジャンルと食べ物はどういったものになりますでしょうか。,ご希望の観光ジャンルと食べ物を教えていただけますでしょうか。
s00001581,system,情報を教える,観光地の名称 観光地の設備 観光地のWi-Fiの有無,旧片山家住宅 障害者への対応あり あり,旧片山家住宅は障害者への対応がございます。また、Wi-Fiもございます。,旧片山家住宅なら障害者対応もあって、Wi-Fiも飛んでますよ。
s00002183,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地におすすめな人,菅原 瀧廉太郎記念館 恋人,菅原様、瀧廉太郎記念館は恋人の方と行かれるのにおすすめできる観光地です。,菅原様、恋人の方と行かれるのであれば瀧廉太郎記念館はいかがでしょうか。。
s00000397,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,歴史好き 日中,同行者の方が歴史好きなんですね。承知いたしました。日中にまわれる歴史的なところをご案内させていただきます。,日中に回れる歴史的なところがご希望ですね。私も歴史好きなのでお任せください。
s00002469,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,小川原湖公園 60分以上90分未満 春,小川原湖公園は春がおすすめです。60分から90分あれば楽しめると思いますよ。,60分から90分で見て回れる春のおすすめは小川原湖公園です。
s00001996,system,情報を教える,観光地の名称 観光地の予約要否 観光地の喫煙可否,手づくりオルゴール工房 可能 不可能,手づくりオルゴール工房は予約が可能ですが、喫煙できる場所はございません。,手づくりオルゴール工房は喫煙はできませんが、予約はできますのでスケジュールは立てやすいと思いますよ。
s00001765,system,情報を教える,観光地の名称 観光地の撮影可否 観光地のWi-Fiの有無,健民海浜公園 不明 なし,健民海浜公園は撮影の可否は不明です。またWi-Fiはございません。,健民海浜公園は撮影できるかどうかはわかりませんし、Wi-Fiについても飛んでいません。
s00001113,system,情報を教える,観光地の名称 観光地におすすめな時期,十和田神社 冬,十和田神社のおすすめは冬です。少し寒いですが、とても情緒がありますよ。,冬のおすすめは十和田神社ですね。
s00002395,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地の最寄り駅,舞岡公園 子供 鶴見緑地,舞岡公園はお子様に喜んでもらえると思いますよ。最寄り駅は鶴見緑地になります。,お子様へのおすすめは舞岡公園ですね。最寄り駅の鶴見緑地からすぐです。
s00002175,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の電話番号,酒井 江戸川区スポーツランド 0155-61-3710,酒井様、江戸川区スポーツランドの電話番号は0155-61-3710になります。,酒井様、0155-61-3710が江戸川区スポーツランドの電話番号です。
s00002478,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地が雨天でも楽しめるか,開明学校 30分以上60未満 可能,開明学校なら30分から60分で見て回れますし、雨でも大丈夫ですよ。,雨降りでも楽しめる観光地なら開明学校ですね。30分から60分で見て回れますよ。
s00002089,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の広さ,萩城跡指月公園 アウトドア 一日あれば十分見て回れるような広さ,萩城跡指月公園はアウトドアですが、一日あれば十分見て回れるような広さですよ。,萩城跡指月公園なら一日あれば十分見て回れるような広さですよ。アウトドアなので開放感もありますよ。
s00001975,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の待ち時間,宇都宮城址公園 不可能 通常はあまり待たずに入場可能,宇都宮城址公園は通常はあまり待たずに入場可能ですが、撮影についてはできないです。,撮影は不可能ですが、宇都宮城址公園なら通常はあまり待たずに入場可能ですよ。
s00000214,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,乳幼児 春,季節は春がご希望で、乳幼児のお子様がいらっしゃるんですね。承知致しました。,春に乳幼児のお子様とご一緒にご旅行を予定されているんですね。かしこまりました。
