id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000460,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,夏 車,かしこまりました。夏に車で行けるおすすめの観光地ですね。お調べ致しますね。,車で行けるおすすめの観光地ですね。夏ごろの予定ということでお調べいたしますね。
s00001032,system,情報を教える,客の名前（※） 観光地の名称 観光地におすすめな人,藤本 大田神社 友達,藤本様とお友達が楽しめる観光地として、大田神社などいかがでしょうか？,大田神社などおすすめですが、いかがでしょうか？藤本様とお友達でゆっくりと散策できる場所かと思いますが。
s00000694,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,午後 希望なし,かしこまりました。午後からゆっくりと観光におすすめの場所をお探し致しますね。,午後からの観光に適した場所ですね。かしこまりました。お調べ致しますね。
s00001942,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地がインドアかアウトドアか,昭和の夢町三丁目館 不可能 アウトドア,アウトドアに近いものでしたら、昭和の夢町三丁目館などいかがでしょうか。飲食物の持ち込みは禁止されていますが、おすすめですよ。,飲食物の持ち込みはできないのですが、昭和の夢町三丁目など、アウトドアで楽しめる観光地でとてもおすすめですよ。
s00002156,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のすいている曜日，時間帯,フェスタ立花 平日の午後,平日の午後でしたら、フェスタ立花は比較的すいておりますので、おすすめです。,おすすめの観光地であれば、フェスタ立花ですと平日の午後はすいており、ゆっくりとお楽しみいただけます。
s00000719,system,好意的に承知する,客が希望する観光の季節 客がインドア派かアウトドア派か,秋 アウトドア,かしこまりました。アウトドア派で秋に楽しめる観光地をお探し致しますね。,アウトドア派で、秋口に楽しめる観光地ですね。少しお調べ致しますね。
s00000124,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,未定 電車,かしこまりました。電車で行けるおすすめの観光地を、それではお調べ致しますね。。,電車で行ける観光地のおすすめをお調べ致しますね。
s00002104,system,情報を教える,観光地の名称 観光地周辺のレストランの名称 観光地周辺のレストランの評価,青葉山公園 EARLY BIRDS BREAKFAST 2,青葉山公園周辺にあるEARLY BIRDS BREAKFASTというレストランなどいかがでしょうか。こちらのレストラン評価は２でゆっくりとお過ごしできるスポットになります。,EARLY BIRDS BREAKFASTという青葉山公園にあるレストランなどはいかがでしょうか。周辺レストランの評価は２になっており、ゆっくりとお過ごしできるおすすめなお店だと思います。
s00000789,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,30分未満 アウトドア,かしこまりました。アウトドアがお好みで30分未満くらいで楽しめる観光地をお調べ致しますね。,30分未満くらいでも楽しめるアウトドアなスポットをそれではお調べ致しますね。
s00001145,system,情報を教える,観光地の名称 観光地のすいている曜日，時間帯,城山公園 不明,おすすめの観光地ですと、城山公園などはいかがでしょうか？,城山公園など、ゆっくり過ごせますし、おすすめな観光地ですよ。
s00001751,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地のWi-Fiの有無,箱根 駒ケ岳ロープウェー なし 不明,おすすめの観光地ですと、箱根 駒ケ岳ロープウェーなどいかがでしょうか。壮大な景色を楽しめておすすめです。ただし、手荷物預かり所がないため、その点ご注意ください。,手荷物預かり所はないのですが、箱根 駒ケ岳ロープウェーなど、眺めも大変よくおすすめの観光地になりますがいかがでしょうか？
s00002337,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の料金,サナシオン・スパ 30分未満 ユニバーサル・スタジオ・ジャパン：1デイ・スタジオ・パス大人7400円～、小人5100円～ほか,30分ほどであれば、サナシオン・スパで少し体を休めることもできますし、少し足を延ばして、ユニバーサル・スタジオ・ジャパンで楽しむのもおすすめです。ちなみに料金は1デイ・スタジオ・パス大人7400円～、小人5100円～となっております。,おすすめのテーマパークは、ユニバーサル・スタジオ・ジャパンで料金は1デイ・スタジオ・パス大人7400円～、小人5100円～となっておりますが、これ以外にも30分ほどであればサナシオン・スパなどのリラクゼーションを楽しまれるのも大変おすすめですよ。
s00000046,system,好意的に承知する,客の本日の同行者,恋人,かしこまりました。恋人同士で楽しめるおすすめの観光地をお調べ致しますね。,恋人同士で楽しめる観光地ですね。かしこまりました。お調べいたしますのでお待ちくださいませ。
s00002370,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の公共交通機関でのアクセス 観光地が雨天でも楽しめるか,舞洲陶芸館 阪神甲子園駅東口→徒歩14分 可能,舞洲陶芸館などいかがでしょうか？こちらの施設は阪神甲子園駅東口→徒歩14分ほどの場所にございます。また、雨天でも館内をゆっくりとお楽しみいただけますのでお勧めです。,阪神甲子園駅東口→徒歩14分ほどにあります、舞洲陶芸館などいかがでしょうか？雨天でも館内を楽しんでいただけますし、とてもおすすめな観光スポットです。
s00001738,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,今津運動公園 インドア ペットへの対応なし,ペット用の設備などはございませんが、今津運動公園でしたら、インドアでもゆったりと園内の散策などお楽しみいただくことができます。,今津運動公園などいかがでしょうか？ペット用の設備などはございませんが、園内をゆったりと散策などインドアでも大変楽しめるかと思いますのでおすすめですよ。
s00001448,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地が雨天でも楽しめるか,石清水八幡宮 60分以上90分未満 不明,雨天でも楽しめるかどうか確認しないとわかりませんが石清水八幡宮でしたら、大体60分以上90分ほどで観光をお楽しみいただけます。,石清水八幡宮などいかがでしょうか？雨天でも楽しめるか確認しなければわかりませんが、だいたい60分以上90分未満でしたらゆっくりと観光をお楽しみいただけると思います。
s00000574,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,夜 電車,かしこまりました。電車をご利用して夜に観光を楽しめる場所ですね。お調べ致します。,夜に観光を楽しめる場所で、電車のご利用ですね。かしこまりました。少しお調べ致しますね。
s00001267,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地の公共交通機関でのアクセス,出雲大神宮 不明 ＪＲ豊後中村駅→バスで50分、バス停：九重登山口下車、徒歩すぐ,出雲大神宮などいかがでしょうか？駐車場の有無は確認しないとわからないのですが、公共交通機関ですとＪＲ豊後中村駅→バスで50分、バス停：九重登山口下車、徒歩すぐの場所にあるので観光されるにはおすすめです。,駐車場の有無は確認しないとわかりませんが、出雲大神宮でしたら、ＪＲ豊後中村駅→バスで50分、バス停：九重登山口下車、徒歩すぐの場所にございます。ゆっくりと観光されるのにおすすめなスポットですよ。
s00000634,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,希望なし 希望なし,かしこまりました。おすすめの観光スポットをお調べいたしますね。,おすすめの観光スポットをお調べ致しますね。少しお待ちくださいませ。
s00000116,system,好意的に承知する,客の名前（※） 客の希望の観光時間帯,増田 夜,増田様、かしこまりました。それでは夜の観光をご希望でおすすめをお調べ致しますね。,夜の観光でご希望ですね。増田様におすすめの観光スポットをお調べ致しますので、お待ちくださいませ。
