id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001278,system,情報を教える,観光地の名称 観光地におすすめな人 観光地の公共交通機関でのアクセス,黒部湖駅 恋人 ＪＲ韮崎駅→車20分,黒部湖駅はＪＲ韮崎駅から車で20分くらいの所にあります。特に恋人同士ならお勧めですよ。,恋人同士で有れば黒部湖駅が良いかと思います。ＪＲ韮崎駅から車で20分で行けますよ。
s00002059,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,ベイサイドビーチ坂 アウトドア 不可能,アウトドアならベイサイドビーチ坂はいかがでしょうか？ただし喫煙は出来ないので注意されてください。,喫煙は出来ませんが、ベイサイドビーチ坂ならアウトドア好きな人にもおススメですよ。
s00001010,system,情報を教える,観光地の名称 観光地周辺のレストランの評価,市川市動植物園 大町自然観察園 2,市川市動植物園 大町自然観察園ですが、周辺のレストランはあまりおすすめ出来ませんね。,市川市動植物園 大町自然観察園の周りの飲食店は評価が2点台とあまり芳しくない場所かもしれません。
s00000933,system,質問する,客の趣味 客の希望の観光時間帯,? ?,お客様の観光希望時間や好きなジャンル、趣味を教えて頂いていいですか？,趣味に関する観光地をおススメしたいと思うのですがよろしいですか？また当日の観光の時間帯を教えて頂けると助かります。
s00001569,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地の割引,戦場ケ原公園 クレジットカード 子供とお年寄り、障害を持つ方に対して割引がある,戦場ケ原公園は子供とお年寄り、障害を持つ方に対して割引がある公園ですね。支払い時にクレジットカードも利用できますよ。,戦場ケ原公園ではクレジットカード支払いが可能ですね。また、子供や高齢者、障碍者割引があります。
s00002017,system,情報を教える,観光地の名称 観光地の予約要否 観光地の新型コロナウイルス感染対策,天童市将棋資料館 不可能 不明,天童市将棋資料館は事前予約が出来ないので行かれる際は注意されてください。,天童市将棋資料館は予約が出来ませんのでご注意ください。
s00000468,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,秋 バス,ご希望は秋にバス旅行ですね、承りました！,時期は秋、交通手段はバスを希望される形ですね。分かりました、これから希望に沿う場所をご準備しますね
s00002626,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の飲食物持ち込みの可否 観光地の予約要否,雄国沼 可能 可能,雄国沼は予約もできますし、飲食物、お弁当なども持ち込みできますしお勧めですよ。,雄国沼は予約可能ですね。また飲食物も持ち込み可能ですのでご希望に添えるかと思います。
s00000380,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,家族 午後,ご家族と午後の観光をご希望ですね！承知いたしました！,午後からのご家族とのご観光、良いですね。分かりました、こちらで検索してみますね。
s00002051,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,盛岡市余熱利用健康増進センター ゆぴあす 不明 不明,盛岡市余熱利用健康増進センター ゆぴあすですが屋内屋外両方で楽しめるかは分からない感じですね。また喫煙所に関しては現在はあるかが分からない感じです。,盛岡市余熱利用健康増進センター ゆぴあすは喫煙出来るかが不明ですね。また屋内屋外両方で楽しめるかは分からないです。
s00000144,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,子供 バス,子供さんとバス旅行ですか、良いですね！今から準備します。,バスでの旅行がご希望ですね、分かりました。お子さんとの旅行楽しみですね。
s00000889,system,質問する,客の名前（※） 客が希望する食べ物,千葉 ?,千葉様、現地ではどのような食事をご希望ですか？現地の名物とかがよろしいでしょうか？,千葉様はどんな食べ物がお好きですか？もし宜しければですがこちらで幾つかお勧めのお店を見繕わせて頂きますね。
s00002233,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人,新宮熊野神社 恋人,新宮熊野神社は恋人同士にはお勧めの観光スポットですね。,恋人と行かれるのであれば新宮熊野神社が人気ですよ。
s00001001,system,情報を教える,観光地の名称 観光地の待ち時間,南光ひまわり畑 通常はあまり待たずに入場可能,南光ひまわり畑は繁忙期以外だと空いている感じですね。,南光ひまわり畑は普段はそんなに混んでないので待ち時間も少ないですよ。
s00001101,system,情報を教える,観光地の名称 観光地での観光の所要時間,バーベキューパークJU-JU 30分以上60未満,バーベキューパークJU-JUは30分から60分くらい掛かるのを目安にされると良いかと思います。,バーベキューパークJU-JUの所要時間は30分以上60分未満で予定されると宜しいかと思います。
