id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002453,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,いわふねフルーツパーク 60分以上90分未満 家族,家族連れの方にお勧めなのは、いわねフルーツパークですね。60分から90分ほどでパークを堪能できます。,いわねフルーツパークは、家族連れの方にピッタリです。1時間から1時間半ほどで、たっぷりと楽しむことができますよ。
s00001972,system,情報を教える,観光地の名称 観光地の広さ 観光地の撮影可否,高須海水浴場 不明 不可能,高須海水浴場では、撮影等は禁止されています。広さについては申し訳ございません、分かりかねます。,高須海水浴場は撮影禁止なのでご注意ください。海水浴場の広さは、すみません、分かりません。
s00002018,system,情報を教える,観光地の名称 観光地のおすすめイベント 観光地の予約要否,天王寺動物園 不明 不明,今、天王寺動物園で開催されているイベントは、ないと思われます。予約の要否につきましても情報がございません。,天王寺動物園のイベントについての情報がこちらにありません。予約の有無につきましても、分かりかねます。
s00001017,system,情報を教える,客の名前（※） 観光地の名称 観光地の営業時間,菅原 中央アルプス 駒ケ岳ロープウェイ 14時～翌13時,菅原様、中央アルプス 駒ケ岳ロープウェイの営業時間は14時から翌日の13時までとなっております。,中央アルプス 駒ケ岳ロープウェイの営業時間は14時から翌日13時までとなっておりますので、菅原様のプランに最適です。
s00000361,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,子供 日中,かしこまりました。お子様連れで日中のプランを提供させていただきます。,お子様と日中楽しめるプランですね。いいところがありますので、お調べいたしますね。
s00000176,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,女性 未定,同伴者は女性の方でございますね。交通手段は選択肢が多数ありますので、ご安心ください。,同行者は女性、交通手段は未定ということですね。しばらくお待ちください。すぐにお調べいたします。
s00001702,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地の設備,松本園芸 クレジットカード ペットへの対応なし,松本園芸ではクレジットカードをご利用いただけます。ペット関連の対応はやっていないようです。,松本園芸でご利用可能なキャッシュレス決済はクレジットカードとなっております。ペット関連の設備につきましては、未対応となっています。
s00002662,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の広さ,坂井海水浴場 アウトドア 一日あれば十分見て回れるような広さ,坂井海水浴場はアウトドア活動に最適な広さで、一日あれば、十分見て回れる広さです。,アウトドアで楽しみたいなら、坂井海水浴場が定番です。一日で十分見て回れるちょうどいい広さです。
s00000294,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,友達 未定,同伴者はお友達で、時間は未定ですね。かしこまりました。しばらくお待ちください。,同行者はご友人で、時間についてはまだ決まっていないということですね。すぐにお調べいたしますね。
s00001430,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,南レク御荘公園 南レクジャンボプール 30分以上60未満 春,南レク御荘公園 南レクジャンボプールのおすすめの季節は春です。大体、30分から60分ほどで見て回れますよ。,春の季節でしたら、南レク御荘公園 南レクジャンボプールがおすすめです。滞在時間も30分から60分と気軽に見て回れますよ。
s00001158,system,情報を教える,観光地の名称 観光地周辺のレストランの評価,ホテルサンバレー那須 3,ホテルサンバレー那須周辺には3つ星評価のレストランがいくつかあります。,ホテルサンバレー那須周辺のレストランは、3つ星の評価を受けるレストランがございます。
s00002191,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地のレビュー,山本 軽井沢町植物園 １階は浜名湖周辺の江戸から昭和に掛けての産業( 藺草栽培と漁業 )に関する展示、２階には銅鐸と地域のジオラマが展示されています。年配のスタッフの方が丁寧に説明して下さり、また来館者からの質問にも分かりやすく答えて下さいます。小さな資料館ですが、学びがあります。入館は無料でした。,山本様、軽井沢植物園のレビューによると、入館は無料で、1階2階ともに充実した展示がなされています。,山本様、軽井沢植物園は入館無料で、レビューも上々です。1階と2階ともに、産業にかかわる素晴らしい展示がなされています。
s00001303,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地におすすめな時期,YOKOSUKA 軍港めぐり 関越道花園ICから国道140号、県道82号経由26km40分 春,YOKOSUKA 軍港めぐりをするなら春が最適です。車でのアクセスでしたら、関越道花園ICから国道140号、県道82号経由26km40分ほどとなっています。,春の季節に最適なのが、YOKOSUKA 軍港めぐりです。お車でしたら、関越道花園ICから国道140号を使って、県道82号経由で26km。大体40分くらいとなります。
s00001506,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,三鈷寺 不可能 秋,雨の日に三鈷寺はお勧めできません。,三鈷寺に行くなら、雨の日は少し厳しいですね。
