id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000207,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,なし 希望なし,同行者はおらず、希望する季節は無しとの事ですね。良いですね。,観光する季節の希望は無いのですね。お一人での観光は良いですね。
s00000750,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,未定 90分以上,観光時間帯は未定で、90分以上観光は時間がたっぷりで良いですね。,90分以上を観光にかける事が出来るのは良いですね。観光する時間帯は未定なんですね。
s00002557,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地の予約要否,壷阪寺 乳幼児への対応あり 可能,壷阪寺は予約可能ですし、乳幼児への対応もあるのでお勧めです。,壷阪寺は乳幼児も安心して行く事が出来ますし、予約も可能なのでお勧めします。
s00001544,system,情報を教える,観光地の名称 観光地の割引 観光地の設備,八重岳 桜の森公園 不明 障害者への対応あり,八重岳 桜の森公園は障害者の方への対応はありますが、割引があるかどうかは不明です。,八重岳 桜の森公園は割引可能かは分かりませんが、障害者の方への配慮があります。
s00000721,system,好意的に承知する,客が希望する観光の季節 客がインドア派かアウトドア派か,冬 インドア,観光する季節は冬でインドアがお好きなのですね。良いですね。,インドアがお好きで冬の観光をご希望なんですね。楽しくなりそうですね。
s00002120,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の公共交通機関でのアクセス,八女市上陽地区一円のほたる ＪＲ渋川駅→渋川タウンバス渋川スカイランドパークまたは平和墓苑行きで15分、渋川スカイランドパーク下車、徒歩すぐ,八女市上陽地区一円のほたるへのアクセスは、ＪＲ渋川駅から渋川タウンバス渋川スカイランドパークまたは平和墓苑行きで15分、渋川スカイランドパーク下車、徒歩すぐです。,JR渋川駅から渋川タウンバス渋川スカイランドパークまたは平和墓苑行きで15分、渋川スカイランドパーク下車、徒歩すぐで八女市上陽地区一円のほたるに着きます。
s00000082,system,好意的に承知する,客の名前（※） 客が希望する食べ物,高橋 パスタ,高橋様はお食事はパスタ希望なんですね。良いですね。,高橋様の希望するお食事はパスタですか。美味しいですよね。
s00002436,system,観光地の情報を使って客におすすめする,観光地の名称 観光地が雨天でも楽しめるか 観光地の電話番号,八ケ崎海水浴場 可能 0748-82-3411,八ケ崎海水浴場の電話番号は0748-82-3411で、こちらは雨天でも楽しめます。,八ケ崎海水浴場は雨天でも楽しむ事が可能です。電話番号は、0748-82-3411です。
s00002558,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地の予約要否,みかど農園 障害者への対応あり 可能,みかど農園は障害者の方への対応はありますし、予約も可能です。,みかど農園は予約出来ますし、障害者の方々も安心して利用できる観光地です。
s00002026,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の予約要否,トドワラ インドア 不可能,トドワラはインドアで観光できますが、予約は出来ません。,インドア観光できるトドワラは、予約は不可能です。
s00002090,system,情報を教える,観光地の名称 観光地の待ち時間 観光地の新型コロナウイルス感染対策,白米千枚田 不明 不明,白米千枚田の待ち時間、新型コロナウイルス感染対策は不明です。,白米千枚田は新型コロナウイルス感染対策が実施されているかどうかは不明です。待ち時間に関しても分かっていません。
s00000674,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,未定 冬,冬に観光されるんですね、良いですね。観光時間帯は未定なんですね。,観光時間帯はまだ分からないとの事ですね。冬に観光は楽しそうですね。
s00001584,system,情報を教える,観光地の名称 観光地の設備 観光地のWi-Fiの有無,黄金崎 ペットへの対応あり あり,黄金崎はWi-Fiが使えてペットへの対応もあります。,黄金崎はペットも安心して連れてくる事が出来ますし、Wi-Fiも繋がっています。
s00002276,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地のジャンル,臥牛窯・窯元ぎゃらりい 60分以上90分未満 山・丘陵,臥牛窯・窯元ぎゃらりいは観光地のジャンルとしては山・丘陵で、所要時間は60分以上90分未満です。,山・丘陵がジャンルである臥牛窯・窯元ぎゃらりいは、60分以上90分未満で観光できます。
s00001491,system,情報を教える,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,宇和島市営闘牛場 家族 可能,宇和島市営闘牛場はご家族での観光がお勧めです。雨天でも楽しめますよ。,雨天でも楽しめる宇和島市営闘牛場は、ご家族でのご利用をお勧めします。
s00001684,system,情報を教える,観光地の名称 観光地の設備 観光地の喫煙可否,赤間神宮 ペットへの対応なし 不可能,赤間神宮はペットへの対応は無く、喫煙も不可能です。,赤間神宮は喫煙、ペットは禁止です。
s00001183,system,情報を教える,観光地の名称 観光地のジャンル 観光地におすすめな時期,ひがし茶屋街 テーマパーク・遊園地 夏,ジャンルがテーマパーク・遊園地であるひがし茶屋街は、夏の観光がお勧めです。,ひがし茶屋街はテーマパーク・遊園地が観光地のジャンルですが、お勧めの季節でいえば夏です。
s00000905,system,質問する,客の観光の同行者 客の趣味,? ?,お客様は同行者はどなたかいらっしゃいますでしょうか。また、趣味といったものはありますか。,お客様の趣味は何かありますでしょうか。同行者の方がいれば教えていただきたいです。
s00001896,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の予約要否,目の霊山 油山寺 不明 可能,目の霊山 油山寺は飲食物持ち込みが出来るかどうかは分かりませんが、予約は可能です。,目の霊山 油山寺は予約可能です。飲食物持ち込みの可否については不明です。
s00000041,system,好意的に承知する,客の趣味,食べる,趣味は食べる事なんですね。良いですね。,食べる事が趣味とは、とても素晴らしいことだと思います。
