id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001316,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の最寄り駅,出会いの森総合公園 オートキャンプ場 60分以上90分未満 八戸,出会いの森総合公園 オートキャンプ場の観光の所要時間は60分以上90分未満となっており、最寄り駅は八戸駅です。,出会いの森総合公園 オートキャンプ場の観光所要時間はおよそ60分以上90分未満であり、最寄り駅は八戸駅です。
s00001618,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の設備,彩湖・道満グリーンパーク 不明 ペットへの対応なし,彩湖・道満グリーンパークでの飲食物持ち込みの可否は不明であり、ペットへの対応はない設備となっています。,彩湖・道満グリーンパークの飲食物持ち込みの可否は不明で、設備はペットへの対応はなしとなっています。
s00001077,system,情報を教える,客の名前（※） 観光地の名称 観光地のおすすめイベント,石田 くろ谷 金戒光明寺 不明,石田様がご希望しているくろ谷 金戒光明寺のおすすめイベントは不明となっております。,石田様には申し訳ありませんが、くろ谷 金戒光明寺で行われるおすすめイベントは、不明となっております。
s00002554,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地の撮影可否,道の駅 はなわ 乳幼児への対応なし 可能,道の駅 はなわは、設備に乳幼児への対応はありませんが、写真撮影は可能な観光地となっております。,道の駅 はなわは、乳幼児への対応がない設備となっておりますが、自由に写真撮影を楽しむことができます。
s00000700,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,夜 希望なし,観光の季節は未定なんですね。色々な季節の夜の観光は、それぞれに魅力があって、とても素敵ですよね。,観光の季節は未定ということですね。様々な季節の夜の観光となると、どれも魅力がたくさんあって楽しそうですよね。
s00001519,system,情報を教える,観光地の名称 観光地のお土産 観光地の手荷物預かりの有無,小城公園 不明 あり,小城公園のお土産の有無は不明となっておりますが、手荷物預かりサービスはございます。,小城公園のお土産の有無は不明ですが、手荷物預かりサービスはご利用できます。
s00002197,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地の設備,山口 鹿屋市串良平和公園 障害者への対応なし,山口様のご希望する鹿屋市串良平和公園についてですが、設備に関しては障害者への対応はなしとなっております。それが心配でなければ、とても楽しめるおすすめの観光地です。,山口様のご希望する鹿屋市串良平和公園の設備は障害者への対応はないので、それらに不安が無ければとてもおすすめの観光地です。
s00002386,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の車でのアクセス 観光地におすすめな時期,竹野海水浴場 東北道佐野藤岡ICから9km 秋,竹野海水浴場は東北道佐野藤岡ICから9kmと、車でアクセスしやすい場所にあり、おすすめの観光時期は秋です。,竹野海水浴場は東北道佐野藤岡ICから9kmの場所に位置し、秋に観光するのがおすすめです。
s00000800,system,好意的に承知する,客の趣味 客の希望の観光時間帯,インスタ 希望なし,ご希望の時間帯が特にないとのことであれば、インスタ映えする場所をピックアップして観光するのも楽しそうですよね。,ご希望の時間帯が特にないとのことでしたら、インスタ映えで人気の場所を選ぶなど、様々な観光プランが考えられますよ。
s00000465,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,秋 未定,秋は紅葉などが楽しめて、観光には良い季節ですよね。交通手段が未定であれば、様々なプランが考えられると思います。,交通手段に縛りがないことで、色々な秋を楽しむ観光プランを考えることができて良いと思います。
s00000650,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,夏 90分以上,夏ならではの観光の楽しみもたくさんありますし、90分以上の時間があれば、様々な体験ができると思います。,90分以上観光することで、日常を忘れて爽やかな夏の季節にリフレッシュすることができそうですね。
s00001837,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の撮影可否,大瀬崎 なし 不可能,大瀬崎の手荷物預かりサービスはなく、撮影は不可能となっています。,大瀬崎では手荷物預かりサービスはなく、写真撮影はできません。
s00000562,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,日中 徒歩,徒歩による日中の観光は、運動にもなって健康的で良いと思います。,徒歩での日中の観光はウォーキングにもなって、健康にも良いと思います。
s00001120,system,情報を教える,観光地の名称 観光地の設備,榛名里見地区ナシ園 乳幼児への対応あり,榛名里見地区ナシ園の設備は乳幼児対応がありとのことです。,榛名里見地区ナシ園は乳幼児の対応がある設備となっております。
s00001474,system,情報を教える,観光地の名称 観光地におすすめな人 観光地におすすめな時期,大阪駅前第3ビル 展望スペース 歴史好き 春,大阪駅前第3ビル 展望スペースは歴史好きの方におすすめの観光地であり、春に訪れるのが良い場所です。,大阪駅前第3ビル 展望スペースは歴史好きの方が楽しめる観光地であり、観光におすすめな時期は春です。
s00000432,system,好意的に承知する,客が希望する食べ物 客が希望する交通手段,ファーストフード 車,ファーストフードは気軽に利用ができて、車でも立ち寄れるので良いですよね。,ファーストフード店は車でも訪れることができて、便利ですよね。
s00002496,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地におすすめな時期,北○ 札幌駅西口パセオ店 恋人 冬,北○ 札幌駅西口パセオ店は、冬の時期に恋人の方と訪れるのにぴったりな観光地です。,北○ 札幌駅西口パセオ店は恋人の方と訪れるのに良い場所であり、観光におすすめな季節は冬です。
s00001578,system,情報を教える,観光地の名称 観光地の設備 観光地のWi-Fiの有無,五箇山民俗館 乳幼児への対応あり あり,五箇山民俗館の設備は乳幼児対応ありとなっており、Wi-Fiを利用することができます。,五箇山民俗館は乳幼児対応ありの設備となっており、Wi-Fiの利用も可能です。
s00000221,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,子供 夏,一緒にお子さんと観光することで、楽しい夏の思い出をたくさんつくることができますね。,夏はお子さんも楽しめるイベントが多いので、観光には良い季節ですね。
s00000539,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,未定 電車,ご希望の時間帯が未定であり、交通手段が電車であれば、様々なプランが考えられるので選択肢が豊富ですよ。,ご希望の時間帯は未定ということですね。電車を使った観光プランは様々なものがありますので、とても魅力的ですよ。
