id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000882,system,質問する,客の趣味,?,お客様の趣味を教えていただけますか？,お客様はどのような趣味をお持ちですか？
s00000537,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,未定 車,時間帯は問わず、車での移動がご希望ということですね。,時間帯は未定ながら車での移動ということで承りました。
s00001895,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の予約要否,長井海の手公園 ソレイユの丘 不明 不明,「長井海の手公園 ソレイユの丘」は、飲食物の持ち込みや予約の可否についての情報がございません。,「長井海の手公園 ソレイユの丘」に飲食物の持ち込みが可能かどうかは分かりません。予約の可否についても同様です。
s00001948,system,情報を教える,観光地の名称 観光地の撮影可否 観光地の予約要否,石川県のと海洋ふれあいセンター 可能 不可能,石川県のと海洋ふれあいセンターでは撮影が許可されておりますが、予約は出来ません。,石川県のと海洋ふれあいセンターは事前の予約が出来ません。なお、撮影は可能です。
s00000503,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,30分未満 バス,滞在時間30分ほどで、バスでアクセスできる場所がご希望ということですね。,バスで移動して30分くらい観光できるような場所ということで承りました。
s00002596,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,真鶴岬 インドア 障害者への対応なし,真鶴岬のインドアの施設がお薦めです。ただし、障害者対応の設備はございません。,障害者への対応はありませんが、真鶴岬のインドア施設がお薦めです。
s00000228,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,友達 秋,秋にご友人様とのご観光ということで承りました。,ご友人様と秋の旅行を計画しているということですね。
s00000159,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,恋人 電車,恋人同士で電車での旅を計画しているということですね。,恋人とお二人での電車旅行ということで承りました。
s00001880,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地がインドアかアウトドアか,輝北天球館 あり 不明,輝北天球館では手荷物の預かりが可能です。インドアかアウトドアかについては分かりません。,輝北天球館がインドアかアウトドアかについての情報はありませんが、手荷物の預かりは可能です。
s00002630,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の飲食物持ち込みの可否 観光地の新型コロナウイルス感染対策,健民海浜公園 可能 入場時のアルコール消毒とマスクの着用,健民海浜公園では飲食物の持ち込み可能です。新型コロナウイルス感染対策として、入場時のアルコール消毒とマスクの着用が義務付けられているので安心ですよ。,健民海浜公園では新型コロナウイルス感染対策として入場時のアルコール消毒とマスクの着用が義務付けられておりますが、飲食物は持ち込み可能なのでお薦めですよ。
s00000993,system,情報を教える,観光地の名称 観光地の予約要否,井頭公園一万人プール 不可能,井頭公園一万人プールは事前の予約ができません。,井頭公園一万人プールでは予約を受け付けていないとのことです。
s00000371,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,恋人 希望なし,恋人と同伴で、時間帯の希望は無いということですね。,時間帯問わず、恋人とお二人での観光ということで承りました。
s00001065,system,情報を教える,客の名前（※） 観光地の名称 観光地の予約要否,松本 水上峡・諏訪峡 不明,松本様、水上峡・諏訪峡が予約可能かについては情報がございません。,水上峡・諏訪峡の予約可否について情報が得られないことを松本様にお伝え致します。
s00000676,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,希望なし 希望なし,観光する季節や時間帯には希望がないということですね。,季節や時間帯については特に希望がないということで承りました。
s00000987,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否,旧遠藤家住宅 不可能,旧遠藤家住宅では飲食物の持ち込みが出来ません。,旧遠藤家住宅への飲食物持ち込みは禁止されています。
s00001707,system,情報を教える,観光地の名称 観光地の設備 観光地の広さ,鳥類園ウォッチングセンター 障害者への対応なし 一日あれば十分見て回れるような広さ,鳥類園ウォッチングセンターは一日あれば十分見て回れるような広さがありますが、障害者対応の設備がございません。,鳥類園ウォッチングセンターでは障害者への対応がありませんが、一日あれば十分見て回れるくらいの広さがあります。
s00000720,system,好意的に承知する,客が希望する観光の季節 客がインドア派かアウトドア派か,冬 特になし,インドア・アウトドアを問わず、冬がご希望ということで承りました。,お客様がインドア派かアウトドア派かに係わらず、冬をご希望されるということですね。
s00000862,system,好意的に承知する,客の希望の観光時間帯 客がインドア派かアウトドア派か,日中 特になし,インドア・アウトドアを問わず、日中がご希望ということで承りました。,お客様がインドア派かアウトドア派かに係わらず、日中の観光がご希望ということですね。
s00001795,system,情報を教える,観光地の名称 観光地のすいている曜日，時間帯 観光地のWi-Fiの有無,市川市大洲防災公園 不明 なし,市川市大洲防災公園にWi-Fiの設備はありません。なお、空いている曜日や時間帯などは不明です。,市川市大洲防災公園にはWi-Fiの設備が無く、空いている曜日や時間帯などの情報もございません。
s00002280,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のジャンル 観光地におすすめな人,角神ダム湖 スキー・スノボ 女性,角神ダム湖は女性でもスキー・スノボが楽しめるのでお薦めです。,角神ダム湖は女性にもお薦めできるスキー場です。スノボも楽しめますよ。
