id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000688,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,日中 希望なし,いつ頃行ってもかまわないが、日中の見学をご希望ということで、楽しんでいただけそうです。,夜ではなく昼間をご希望で、季節はいつでもかまわないということですね。それは良いですね。
s00001358,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地におすすめな人,敷地川 なし 子供,敷地川は子供さんにおすすめのスポットですが、あいにく駐車場はございません。,敷地川には駐車場がございません。こちらはお子さまに楽しんでいただけるおすすめの場所です。
s00000654,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,秋 30分以上60未満,出かけるのは秋、30分から1時間で回れる場所をご希望ですね。楽しいお出かけになりそうで良いですね。,滞在は小一時間、秋に行って楽しいところですね。とても楽しめそうです。
s00001239,system,情報を教える,観光地の名称 観光地の定休日 観光地が雨天でも楽しめるか,仙台市八木山動物公園 季節・天候・生育状態により異なる 可能,仙台市八木山動物公園は雨が降っていても楽しめる観光地ですが、不定休になっておりまして、季節や天候、園内の動物の生育状態によってその都度決められております。,仙台市八木山動物公園では定休日が定められておらず、季節や天候、その他動物の状態によって不定休で休園になります。雨天でも楽しめるインドア施設もございます。
s00001494,system,情報を教える,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,フォレストアドベンチャー・おおひら 歴史好き 可能,フォレストアドベンチャー・おおひらは雨の日でも遊べる場所で、とくに歴史について興味・関心がある方におすすめです。,フォレストアドベンチャー・おおひらですが、歴史関連の事柄に興味がある方にとくにおすすめです。また雨の日でも楽しめるようになっております。
s00001760,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地のWi-Fiの有無,みずとぴあ藤岡 不可能 不明,みずとぴあ藤岡では、館内への飲食物の持ち込みは不可となっております。Wi-Fi完備かどうかの情報は手元にございません。,みずとぴあ藤岡ですが、Wi-Fi完備かどうかはわかりませんが、飲食物の持ち込みは禁止されております。
s00000728,system,好意的に承知する,客が希望する観光ジャンル 客が観光にかけたい時間,川・滝・湧水・渓谷 90分以上,1時間半以上滞在できるところで、川や滝など、水の流れを楽しめる場所ですね。とっても癒されそうです。,渓谷や滝、川など、清流を堪能できて、1時間半以上楽しめそうなスポットなら、思い切りリフレッシュできそうですね。
s00001547,system,情報を教える,観光地の名称 観光地の割引 観光地の設備,大阪府営 二色の浜公園 不明 障害者への対応なし,大阪府営 二色の浜公園ですが、割引があるかどうかはわかりません。障害を持つ方や高齢者の方でも楽しめるバリアフリー仕様にはなっておりません。,大阪府営 二色の浜公園は障害者の方への配慮・対応はなされておらず、割引があるかどうかの情報もございません。
s00001022,system,情報を教える,客の名前（※） 観光地の名称 観光地の最寄り駅,原 泉清水いちご観光農園 播州赤穂,原さま、泉清水いちご観光農園の最寄りの駅は播州赤穂でございます。,原さまがご関心をお持ちの泉清水いちご観光農園ですが、播州赤穂が最寄り駅となっております。
s00001096,system,情報を教える,観光地の名称 観光地の駐車場の有無,黒川谷川 不明,黒川谷川に駐車場があるかどうかはこちらに情報がございません。,黒川谷川の駐車場の有無については、わからない状態です。
s00001643,system,情報を教える,観光地の名称 観光地の設備 観光地の撮影可否,ケニーズ・ファミリー・ビレッジ/オートキャンプ場 障害者への対応なし 不明,ケニーズ・ファミリー・ビレッジ/オートキャンプ場ですが、障害者でも楽しめるバリアフリーにはなっておりません。撮影ができるかどうかはわかりません。,ケニーズ・ファミリー・ビレッジ/オートキャンプ場はバリアフリー施設ではございません。また撮影が可能かどうかに関しての情報もございません。
