id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002642,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の広さ 観光地の予約要否,榛名湖オートキャンプ場 一日あれば十分見て回れるような広さ 可能,榛名湖オートキャンプ場は現在予約が可能で、一日あれば十分見て回れるような広さがおすすめのポイントです。,おすすめなのは一日あれば十分見て回れるような広さの榛名湖オートキャンプ場で、予約も可能です。
s00001987,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の撮影可否,海上自衛隊佐世保史料館 インドア 不可能,海上自衛隊佐世保史料館はインドア施設で撮影は不可となります。,インドア施設の海上自衛隊佐世保史料館では写真撮影ができません。
s00000633,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,希望なし 未定,訪れる季節の希望は特に無く、観光時間は未定でございますね。承りました。,かしこまりました。観光時間は未定で、季節の指定無しでご案内させていただきます。
s00001535,system,情報を教える,観光地の名称 観光地のお土産 観光地の利用可能なキャッシュレス決済,下呂発温泉博物館 不明 バーコード決済,下呂発温泉博物館のお土産について情報はありませんが、バーコード決済がご利用できます。,下呂発温泉博物館ではバーコード決済が可能です。しかしならが、お土産情報はこちらにはございません。
s00000678,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,希望なし 夏,観光する時間帯は特にご希望なく、夏に訪れたいのですね。承知しました、お任せください。,季節は夏で時間帯はフリーとのご要望、承りました。素敵な季節ですね。
s00001776,system,情報を教える,観光地の名称 観光地の予約要否 観光地のWi-Fiの有無,相賀ニワ浜 可能 あり,相賀ニワ浜は予約可能でWi-Fiがご利用可能です。,相賀ニワ浜の情報としましては、事前予約が可能な施設でWi-Fiも完備となります。
s00001570,system,情報を教える,観光地の名称 観光地の割引 観光地の広さ,しん窯 青花 子供とお年寄り、障害を持つ方に対して割引がある 一日あれば十分見て回れるような広さ,しん窯 青花は子供とお年寄り、障害を持つ方に対して割引があり、一日あれば十分見て回れるような広さです。,一日あれば十分見て回れるような広さ、子供とお年寄り、障害を持つ方に対して割引がある、しん窯 青花にはそのような特徴がございます。
s00001502,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,飛騨護国神社 可能 秋,飛騨護国神社は雨天でも楽しめ、おすすめな時期は秋となります。,飛騨護国神社へは秋に行くのがおすすめで、雨天でも楽しめる施設でございます。
s00002211,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地がインドアかアウトドアか,中山 Billboard Live TOKYO アウトドア,Billboard Live TOKYOはアウトドアですので中山様にはおすすめ致します。,アウトドア好きの中山様にはBillboard Live TOKYOがおすすめと考えます。
s00002471,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,大観覧車オーロラ 60分以上90分未満 秋,大観覧車オーロラは所要時間が60分以上90分未満で、おすすめな時期は秋となります。,秋に訪れるのであれば、観光の所要時間が60分以上90分未満の大観覧車オーロラがおすすめとなります。
s00001842,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の予約要否,ストーンミュージアム 博石館 あり 可能,ストーンミュージアム 博石館は手荷物預かりが可能で、予約できます。,ストーンミュージアム 博石館では手荷物預かりのサービスがあり、予約をすることができます。
s00001571,system,情報を教える,観光地の名称 観光地の割引 観光地の待ち時間,船の科学館 不明 不明,船の科学館は割引、待ち時間共に不明です。,船の科学館における割引および待ち時間につきましては、お知らせできる情報がございません。
s00000093,system,好意的に承知する,客の名前（※） 客が観光にかけたい時間,小山 30分以上60未満,小山様のご希望は観光時間が30分以上60未満でございますね。お任せください。,観光時間30分以上60未満との小山様のご要望、承りました。良い方をご案内いたします。
s00001402,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,小諸城址 懐古園 30分未満 子供,小諸城址 懐古園は所要時間が30分未満で、子供におすすめです。,子供におすすめな小諸城址 懐古園は、観光の所要時間が30分未満となります。
s00000817,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス 乳幼児,乳幼児と共にバスで移動されるのですね。お任せください。,バスで乳幼児と行くのですね。とても素敵です。
s00002341,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地の料金,軽井沢町植物園 子供 入館料大人300円、こども150円,軽井沢町植物園は子供におすすめな観光地で、入館料大人300円、こども150円です。,子供におすすめな観光地は軽井沢町植物園となります。入館料も大人300円、こども150円とお手頃な価格設定です。
s00001269,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地の公共交通機関でのアクセス,海神社 なし ＪＲ市川駅南口→徒歩20分,海神社に駐車場は無く、ＪＲ市川駅南口から徒歩20分です。,海神社には駐車場が無いためお車で行くことができません。ＪＲ市川駅南口から徒歩20分の場所にありますので、公共交通機関をご利用ください。
s00001497,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,ダイヤと花の大観覧車 不明 夏,ダイヤと花の大観覧車は雨天時に楽しめるかは不明ですが、夏がおすすめです。,夏におすすめなダイヤと花の大観覧車ですが、雨天時に楽しめるかどうかはお答えできかねます。
