id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000506,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,30分未満 徒歩,徒歩でお越しいただいて30分未満の訪問でも大丈夫ですよ。,30分未満の観光で徒歩で向かわれても問題ありませんよ。
s00002056,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の喫煙可否,憩の館ほっとinやないづ インドア 不可能,憩の館ほっとinやないづは屋内での観光となりますので喫煙はできません。,屋内を見て回る憩の館ほっとinやないづでは喫煙することはできません。
s00002338,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地の料金,大崎自然公園 30分以上60未満 入園1500～2500円,大崎自然公園は入園料が1500～2500円で散策するのに30分以上60未満掛かりますが綺麗なところでお勧めです。,大崎自然公園は見て回るのに30分以上60未満はかかります。入園には1500～2500円掛かりますがその価値はありますよ。
s00001936,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地がインドアかアウトドアか,道の駅 公方の郷なかがわ 不明 アウトドア,道の駅 公方の郷なかがわでは屋外で楽しめますが、飲食物持ち込みができるかどうかは判りません。,道の駅 公方の郷なかがわでは飲食物持ち込みができるか判りませんが、屋外で過ごすことができます。
s00002069,system,情報を教える,観光地の名称 観光地の利用可能なキャッシュレス決済 観光地のすいている曜日，時間帯,道の駅のだ クレジットカード 平日の午後,道の駅のだではクレジットカードを利用でますし、平日の午後は空いていますよ。,道の駅のだは平日の午後は比較的空いていますし、クレジットカードを利用できて便利ですよ。
s00000108,system,好意的に承知する,客の名前（※） 客の本日の交通手段,丸山 電車,丸山様は電車でお越しですね、承知いたしました。,丸山様が電車で来られることは何も問題ありません。
s00000289,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,子供 希望なし,日中は子供連れでも問題ありません。,子供を連れていても日中でしたら大丈夫です。
s00002146,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備,蓼科高原バラクラ イングリッシュガーデン 乳幼児への対応なし,蓼科高原バラクラ イングリッシュガーデンは乳幼児への対応はございませんがお子様がいらっしゃらなければとてもお勧めです。,乳幼児への対応はございませんが、蓼科高原バラクラ イングリッシュガーデンはおすすめできます。
s00001863,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の利用可能なキャッシュレス決済,名古屋市緑スポーツセンター温水プール あり バーコード決済,名古屋市緑スポーツセンター温水プールは手荷物預かりサービスがあり、バーコード決済にも対応しております。,名古屋市緑スポーツセンター温水プールではバーコード決済や手荷物預かりができとても便利です。
s00000763,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,日中 未定,日中でしたら何時間でも観光していただいて問題ありません。,日中は時間を気にせず好きなだけご利用いただけます。
s00002235,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人,アミュプラザ長崎 歴史好き,アミュプラザ長崎は歴史が好きな方に大変お勧めです。,歴史好きな方は是非アミュプラザ長崎に行ってみてください。
s00002128,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間,とやま土人形工房 90分以上,とやま土人形工房では見て回るのに90分以上は掛かりますが、大変お勧めです。,90分以上の観光をご希望でしたら、とやま土人形工房がお勧めです。
s00000614,system,好意的に承知する,客が希望する食べ物 客の希望の観光時間帯,とんかつ 朝,朝にとんかつを食べる場所はございますので問題ありません。,朝の観光でもとんかつを出すお店はありますので問題ありません。
s00002511,system,観光地の情報を使って客におすすめする,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,出会いの森総合公園 オートキャンプ場 可能 春,春の出会いの森総合公園 オートキャンプ場は雨天でも楽しめるのでお勧めです。,出会いの森総合公園 オートキャンプ場では雨天でも楽しめます。特に春がお勧めです。
s00000793,system,好意的に承知する,客が観光にかけたい時間 客がインドア派かアウトドア派か,60分以上90分未満 特になし,屋内屋外問わず60分以上90分未満でしたら問題ありません。,60分以上90分未満でしたら屋内屋外どちらでも大丈夫です。
s00002177,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地での観光の所要時間,遠藤 勝浦朝市 30分以上60未満,遠藤様へは勝浦朝市をお勧めします。散策時間は30分以上60未満ほどとなります。,遠藤様のご希望に沿うプランでしたら、勝浦朝市30分以上60未満くらい見て回るのがよろしいと思います。
s00002657,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地のすいている曜日，時間帯,東明寺 インドア 平日の午後,東明寺でお寺の中を参拝でき平日の午後が空いていてお勧めです。,平日の午後でしたら東明寺の中に入ることができるのでお勧めです。
s00000377,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,家族 希望なし,時間のご指定が無ければご家族連れで問題ありません。,特に時間の希望が無いようでしたら、ご家族とご一緒で問題ありません。
s00001093,system,情報を教える,観光地の名称 観光地の公共交通機関でのアクセス,草岡の大明神ザクラ ＪＲ金沢駅東口→兼六園口バスターミナル8～10番乗り場からバスで10分、バス停：香林坊下車、徒歩5分,草岡の大明神ザクラはＪＲ金沢駅東口→兼六園口バスターミナル8～10番乗り場からバスで10分、バス停：香林坊下車、徒歩5分となります。,草岡の大明神ザクラへのアクセスはＪＲ金沢駅東口→兼六園口バスターミナル8～10番乗り場からバスで10分、バス停：香林坊下車、徒歩5分です。
s00000355,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,乳幼児 日中,日中は乳幼児連れでも問題ありません。,乳幼児を連れていても日中でしたら大丈夫です。
