id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001224,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の定休日,初景滝 30分未満 4～11月は火曜定休,初景滝は30分未満で回れますが、4～11月は火曜定休です。,30分未満で観光できる初景滝は、4～11月の間は火曜日が定休日です。
s00001383,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地が雨天でも楽しめるか,海の噴水 なし 可能,海の噴水に駐車場はありませんが、雨天でも楽しめます。,海の噴水は雨天でも楽しめますが、駐車場はありません。
s00001732,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,豊公園 不明 ペットへの対応なし,豊公園はインドアかアウトドアかどちらとも言えませんが、ペットへの対応はありません。,豊公園はインドアとアウトドアどちらの要素もありますが、ペットへの対応はしていません。
s00001314,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の最寄り駅,藤井寺 30分未満 松山市,藤井寺は30分未満で回れて、最寄り駅は松山市です。,最寄り駅が松山市の藤井寺は、30分未満で観光ができます。
s00000354,system,好意的に承知する,客の観光の同行者 客の希望の観光時間帯,乳幼児 朝,乳幼児と一緒に朝に観光したいのですね。素晴らしいです。,朝に乳幼児と一緒に観光するなんて良いですね。
s00001774,system,情報を教える,観光地の名称 観光地の予約要否 観光地のWi-Fiの有無,大久野島海水浴場 不明 なし,大久野島海水浴場にWi-Fiはありませんが、予約の要否も不明です。,大久野島海水浴場にWi-Fiが無いのは分かっていますが、予約の要否は不明です。
s00002500,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地におすすめな時期,道の駅のだ 家族 冬,道の駅のだは家族と冬に行くのがおすすめです。,道の駅のだは家族と一緒に冬に行くと楽しめますよ。
s00002217,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のジャンル,水上峡・諏訪峡 エステ・ボディケア・マッサージ,水上峡・諏訪峡はエステ・ボディケア・マッサージがあっておすすめです。,エステ・ボディケア・マッサージがある水上峡・諏訪峡がおすすめですよ。
s00000035,system,好意的に承知する,客が観光にかけたい時間,未定,観光にかけたい時間は決めていないのですね、自由な観光で素晴らしいです。,観光にかけたい時間は決めていないって、旅行の達人みたいで良いですね。
s00001128,system,情報を教える,観光地の名称 観光地のWi-Fiの有無,サイロ展望台 なし,サイロ展望台にWi-Fiはありません。,サイロ展望台でWi-Fiは使えません。
s00002411,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の駐車場の有無 観光地におすすめな人,出合滝 あり 子供,出合滝は駐車場があって、お子様と一緒に行くのがおすすめですよ。,駐車場がある出合滝は、お子様と楽しめるのでおすすめです。
s00002575,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備 観光地のすいている曜日，時間帯,夏油高原スキー場 障害者への対応あり 平日の午後,夏油高原スキー場は障害者への対応があり、平日の午後がすいています。,障害者への対応がある夏油高原スキー場のすいている時間は、	平日の午後です。
s00001504,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,湊山公園 不可能 春,湊山公園は雨天だと観光が不可能ですが、おすすめの季節は春です。,湊山公園のおすすめの季節は春ですが、雨天だと観光が不可能になってしまいます。
s00001381,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地が雨天でも楽しめるか,観覧車ドリームスカイ あり 不可能,観覧車ドリームスカイに駐車場はありますが、雨天だと楽しめません。,観覧車ドリームスカイは雨天だと楽しめませんが、駐車場はありますよ。
s00001340,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地での観光の所要時間,三徳山三佛寺 あり 60分以上90分未満,三徳山三佛寺は駐車場があり、60～90分で回れます。,60～90分で観光できる三徳山三佛寺に駐車場はありますよ。
s00000824,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス 女性,女性と一緒にバスで来られたのですか。良いですね。,本日はバスで女性と一緒に来られたのですか。羨ましいです。
s00000543,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,希望なし 希望なし,時間帯も交通手段にもこだわらないって、自由人って感じで憧れます。,時間帯も交通手段にもこだわらないのは、旅行の達人って感じで素晴らしいです。
s00001816,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地のWi-Fiの有無,葛城山 インドア なし,葛城山はインドアの観光地で、Wi-Fiはありません。,葛城山にWi-Fiはありませんが、インドアが楽しめます。
s00002239,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな時期,みなと見晴らし台 冬,みなと見晴らし台は冬に行くのがおすすめです。,冬だとみなと見晴らし台がおすすめですよ。
s00001526,system,情報を教える,観光地の名称 観光地のお土産 観光地の撮影可否,インド ケララ州の村 伝統工芸品 不可能,インド ケララ州の村は伝統工芸品がおみやげにうってつけですが、撮影はできません。,インド ケララ州の村は撮影はできませんが、伝統工芸品がおみやげにもってこいです。
