id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000712,system,好意的に承知する,客が希望する観光の季節 客がインドア派かアウトドア派か,春 インドア,分かりました。季節は春で屋内をご希望ということですね。,インドアがお好みですね。それと、春もお好きなんですね。
s00000803,system,好意的に承知する,客の趣味 客の希望の観光時間帯,トランプ 午後,トランプがご趣味なんですね。ご希望の時間帯は午後で宜しいでしょうか。,ご趣味はトランプで、観光時間は午後をご希望ですね。承知しました。
s00002158,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の待ち時間,瑞巌寺 通常はあまり待たずに入場可能,瑞巌寺であれば、すぐに入場することができます。,待たされずに入場できますので、瑞巌寺はいかかでしょう。
s00000535,system,好意的に承知する,客の希望の観光時間帯 客が希望する交通手段,未定 未定,ご希望の時間帯や交通手段はまだ決めていないということですね。承知しました。,分かりました。観光時間帯や交通手段は後で決めていただければ大丈夫です。
s00001739,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,望洋平キャンプ場 アウトドア 乳幼児への対応あり,望洋平キャンプ場はアウトドアが堪能でき、乳幼児への対応もございます。,アウトドアであれば望洋平キャンプ場です。乳幼児の対応も可能です。
s00001720,system,情報を教える,観光地の名称 観光地の設備 観光地の新型コロナウイルス感染対策,下津井めがね橋 ペットへの対応なし 入場時のアルコール消毒とマスクの着用,下津井めがね橋はペット不可になっております。,下津井めがね橋ではペットへの対応はございません。
s00001478,system,情報を教える,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,みなと見晴らし台 子供 不明,みなと見晴らし台はお子様でも楽しめますが、雨天に対応できるか分かりかねます。,子供でもみなと見晴らし台は楽しめますが、雨天時でも楽しめるかは不明です。
s00002461,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,野間埼灯台 30分未満 春,野間埼灯台は30分未満で廻ることができ、特に春はオススメの季節です。,春の野間埼灯台は素晴らしく、30分も掛からずに堪能することができる観光スポットです。
s00002515,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のお土産 観光地の設備,彰古館 伝統工芸品 障害者への対応あり,彰古館は伝統工芸品が素晴らしく、障がい者への対応も充実しています。,彰古館では伝統工芸品のお土産が購入でき、障がい者への方々でも入場することができます。
s00001073,system,情報を教える,客の名前（※） 観光地の名称 観光地の利用可能なキャッシュレス決済,石川 八ケ岳自然文化園 バーコード決済,石川様、八ケ岳自然文化園ではバーコード決済にも対応していますよ。,石川様がおっしゃったキャッシュレス決済は八ケ岳自然文化園では対応しております。
s00001661,system,情報を教える,観光地の名称 観光地の設備 観光地の予約要否,五色台 障害者への対応なし 不明,五色台では障害者への対応はしておらず、また、予約が必要なのかは不明です。,五色台は予約の要否は分かりかねます。それと、障害者対応はしていないそうです。
s00001135,system,情報を教える,観光地の名称 観光地の撮影可否,石川県森林公園三国山キャンプ場 不明,石川県森林公園三国山キャンプ場内での撮影は可能かどうかは分かりかねます。,石川県森林公園三国山キャンプ場での撮影行為は許可されているのかは不明です。
s00002189,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地におすすめな時期,武田 織々屋 冬,武田様、織々屋は冬に観光するのがおすすめです。,織々屋への観光は冬に行くのを武田様におすすめいたします。
s00000260,system,好意的に承知する,客が希望する観光ジャンル 客の観光の同行者,観光牧場・観光農園 未定,それでは、同行者は未定で観光牧場・観光農園をご希望ですね。,観光牧場・観光農園をご希望と。同行者はまだ決まっていないということで承知いたしました。
s00000740,system,好意的に承知する,客の趣味 客が観光にかけたい時間,観葉植物 希望なし,ご趣味は観葉植物なんですね。観光時間はご希望はなしということで承りました。,観葉植物って本当に良いですね。あ、観光に掛ける時間は決めていらっしゃらないということですね。
s00002513,system,観光地の情報を使って客におすすめする,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,倉吉ふるさと工芸館 可能 秋,倉吉ふるさと工芸館は秋に行くととても良いですし、雨天でも楽しめるんですよ。,秋に行く倉吉ふるさと工芸館は素晴らしいですよ。それに、雨が降っても問題ありません。
s00000844,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,徒歩 乳幼児,本日は、お子様を連れて徒歩でいらしたんですね。,わざわざお子様を連れて徒歩でいらしていただきありがとうございます。
s00001928,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の新型コロナウイルス感染対策,二重滝 不明 不明,こちらは二重滝といいますが、ただ、飲食物の持ち込みの可否や新型コロナの感染対策が十分かは不明です。,二重滝という観光地です。飲食物の持ち込みや新型コロナ感染対策についてははっきりとは分かりません。
s00002014,system,情報を教える,観光地の名称 観光地の予約要否 観光地の待ち時間,STONE MAGIC 不可能 通常はあまり待たずに入場可能,STONE MAGICでは予約ができませんが、順番待ちはなく入場できますよ。,STONE MAGICは予約システムはありません。でも、待ち時間はなく入ることはできます。
s00000307,system,好意的に承知する,客の観光の同行者 客が観光にかけたい時間,家族 希望なし,時間を気にせずご家族とゆったりと観光したいということですね。,同行者はご家族ですね。お時間は気にされないということで承りました。
