id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001621,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の設備,大斎原 可能 ペットへの対応あり,大斎原は飲食物の持ち込みが可能ですが、ペットへの対応はありません。,大斎原への飲食物の持ち込みは可能です。また、ペット対応の設備はございません。
s00000065,system,好意的に承知する,客の名前（※） 客の観光の同行者,杉山 未定,杉山様はとりあえず候補先だけお持ちいただいたのですね、良いですね承知いたしました。,杉山様のご旅行は人数はまだ確定しておられないのですね、それではこれから素晴らしい旅のプラン作りのお手伝いをさせてください。
s00001208,system,情報を教える,観光地の名称 観光地の営業時間 観光地におすすめな人,フルーツサトー 9時～17時30分 歴史好き,フルーツサトーの営業時間は9時～17時30分までと長く、歴史好きの方にお勧めの観光地です。,フルーツサトーは9時～17時30分まで営業しています、また歴史好きの方にお勧めの観光地でもあります。
s00000067,system,好意的に承知する,客の名前（※） 客の観光の同行者,中山 乳幼児,中山様は乳幼児とお二人での旅行ですね、良いですね。,ご旅行は中山様と乳幼児の2名ですね、素晴らしいです承知いたしました。
s00001272,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の公共交通機関でのアクセス,ルートイン グランティア福岡宮若-脇田温泉- 30分以上60未満 ＪＲ清水駅→しずてつジャストラインバス東海大学三保水族館行きで30分、終点下車、徒歩すぐ,ルートイン グランティア福岡宮若-脇田温泉-での所要時間は30分以上60分未満程度で、ＪＲ清水駅からバスで30分で行くことができます。,ルートイン グランティア福岡宮若-脇田温泉の所要時間は30分以上60分未満程度です、また現地までは公共交通機関のご利用ですとＪＲの清水駅からバスに乗り換えて30分ほどになります。
s00002602,system,観光地の情報を使って客におすすめする,観光地の名称 観光地がインドアかアウトドアか 観光地の設備,エンマ台 アウトドア 障害者への対応なし,エンマ台は障害者対応はありませんが、アウトドアな観光地でおすすめです。,エンマ台はアウトドアの観光地でとてもおすすめです、なお、障害者対応の設備はありません。
s00002294,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の営業時間 観光地の最寄り駅,典厩寺 9時30分～16時 新庄,典厩寺は新庄駅から行くことのできるおすすめのお寺で、時間は9時30分～16時まで開いています。,典厩寺は9時30分～16時まで開いている立派なお寺でとてもおすすめです、最寄り駅は新庄になります。
s00000472,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,冬 未定,お出かけは冬場で交通手段はまだお決まりでないということですね、かしこまりましたとても良さそうです。,交通手段は未定だけど旅行は冬がご希望なのですね、素晴らしいです承知しました。
s00001228,system,情報を教える,観光地の名称 観光地におすすめな人 観光地の定休日,新庄東山焼弥瓶窯 子供 11月中旬～4月中旬,新庄東山焼弥瓶窯はお子様におすすめのスポットですが、11月中旬～4月中旬までは定休日となっております。,新庄東山焼弥瓶窯はお子様の喜ぶスポットとしてお勧めいたします、定休日は11月中旬～4月中旬になります。
s00000486,system,好意的に承知する,客が観光にかけたい時間 客が希望する交通手段,未定 未定,お客様は観光時間や交通手段はまだお決まりでないということですね、それもまた良いですね。,とりあえず今回お持ちいただいたのは候補のみで、観光時間や移動手段の詳細はまだお決めになっていないということですね、問題ございませんかしこまりました。
s00002448,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,渋川スカイランドパーク 30分以上60未満 歴史好き,渋川スカイランドパークの所要時間は30分以上60未満で、歴史好きの方には特におすすめしているスポットになります。,渋川スカイランドパークは30分以上60分未満で見て回れるおすすめスポットで、歴史がお好きでしたら外せないスポットですよ。
