id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00001313,system,情報を教える,観光地の名称 観光地の電話番号 観光地の最寄り駅,ナナちゃん人形 0153-23-2942 沼津,そちらはナナちゃん人間といって、最寄り駅は沼津で、連絡先電話番号は0153-23-2942です。,ナナちゃん人形の最寄りの駅は沼津駅ですね。ちなみに電話番号は0153-23-2942です。
s00001907,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の喫煙可否,野外恐竜博物館 可能 不明,野外恐竜博物館では飲食物の持ち込みは可能です。喫煙についてはあいにくわかりません。,ご希望されている野外恐竜初物館ですが、飲食物を持ち込むことはできますが、喫煙ができるかどうかはわかりません。
s00001175,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地のジャンル,無人島「水島」リゾート 90分以上 ハイキング・自然研究路・遊歩道・探勝路,おすすめのは無人島の水島リゾートです。ハイキングや散策にぴったりの遊歩道などがあって、所要時間は1時間半以上となっております。,無人島のリゾート水島で過ごすとすると90分以上は必要になります。ハイキングや自然探索などが楽しめます。
s00001200,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の営業時間,アクアシティお台場神社 30分以上60未満 9時～16時50分,アクアシティお台場神社ですが、営業時間は9時から夕方4時50分までとなっております。滞在には30分から1時間程度必要です。,アクアシティお台場神社は9時から16時50分まで営業しております。30分から60分程度の時間が必要です。
s00002307,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の営業時間 観光地におすすめな時期,道の駅 塩津海道あぢかまの里 17時～23時30分LO 春,道の駅　塩津海道あぢかまの里は春に行くと、とても楽しめる場所です。夕方5時開店で、ラストオーダーは11時30分なので夜遅くまで楽しめることもおすすめポイントのひとつです。,春におすすめなのは、道の駅　塩津海道あぢかなの里です。こちらは夕方5時から営業していて、ラストオーダーは夜11時30分となっております。
s00001021,system,情報を教える,客の名前（※） 観光地の名称 観光地の車でのアクセス,河野 アミュプラザ長崎 常磐道土浦北ICから国道125号経由20km40分,河野さまへのおすすめは、アミュプラザ長崎です。お車で行く場合、常磐道土浦北ICから国道125号を使うと40分で到着します。距離にして20kmほどの場所にございます。,河野さまにぴったりと思われるのが、アミュプラザ長崎です。マイカーで行かれる場合、常磐道土浦北ICから国道125号線経由で所要時間は40分、距離にして20kmです。。
s00002402,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな時期 観光地の最寄り駅,竹生島 夏 指宿,夏のご旅行にぜひおすすめしたいのは、竹生島です。最寄り駅は指宿となっております。,お客様におすすめしたいのは、夏の景観が美しい竹生島です。こちらの最寄り駅は指宿です。
s00000869,system,好意的に承知する,客の希望の観光時間帯 客がインドア派かアウトドア派か,夜 インドア,インドアで夜に遊べるところですね。それは楽しそうです。,ご希望はインドア施設で、時間帯は夜ということですね。大人が楽しめそうで良いですね。
s00000417,system,好意的に承知する,客の観光の同行者 客がインドア派かアウトドア派か,恋人 アウトドア,ご一緒されるのは恋人の方で、アウトドアをご希望されているのですね。とても素敵ですね。,アウトドア施設にお付き合いなさっている方といらっしゃりたいということですね。それは良いですね。
s00000604,system,好意的に承知する,客が希望する観光ジャンル 客が希望する食べ物,高原・湿原・森・林・木 オムライス,ご希望は緑の木々を満喫できる場所で、お食事はオムライスということですね。リフレッシュできて良い感じですね。,自然の木々や緑にあふれたスポットに行って、お食事にはオムライス、というのはとても素敵ですね。
