id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00000620,system,好意的に承知する,客が希望する食べ物 客がインドア派かアウトドア派か,日本料理 アウトドア,日本料理をアウトドアで食べれるよう手配いたします。,食事は、アウトドアで日本料理ということで手配いたします。
s00002506,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地が雨天でも楽しめるか,真鶴岬 友達 可能,真鶴岬は、雨天でも楽しめれるのでご友人にもおすすめです。,ご友人にもおすすめなのが真鶴岬で、雨天でも楽しめます。
s00001109,system,情報を教える,観光地の名称 観光地におすすめな人,宇和島市営闘牛場 歴史好き,宇和島市営闘牛場は、歴史好きな方におすすめです。,歴史好きな方には、宇和島市営闘牛場がおすすめです。
s00002248,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の設備,三朝神社 ペットへの対応なし,三朝神社は、ペットへの対応はございませんがおすすめです。,ペットへの対応はございませんが三朝神社がおすすめです。
s00001054,system,情報を教える,客の名前（※） 観光地の名称 観光地のWi-Fiの有無,村田 二荒山神社 拝殿 あり,村田様、二荒山神社 拝殿は、Wi-Fiありの観光地です。,Wi-Fiありの観光地は二荒山神社 拝殿ですね、村田様。
s00002543,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の手荷物預かりの有無 観光地の設備,くじゅうやまなみキャンプ村 あり 障害者への対応なし,くじゅうやまなみキャンプ村は、手荷物預かりありで、障害者への対応はございませんがいかがでしょうか？,手荷物預かりありで、障害者への対応はございませんが、くじゅうやまなみキャンプ村などはどうでしょうか？
s00002305,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の営業時間 観光地におすすめな人,倉吉市営温水プール ランチタイム 11時30分～14時30分、ディナータイム 17時30分～23時 家族,倉吉市営温水プールは、営業時間がランチタイム 11時30分～14時30分、ディナータイム 17時30分～23時になっており、家族におすすめな観光地です。,家族におすすめな観光地は倉吉市営温水プールで、営業時間がランチタイム 11時30分～14時30分、ディナータイム 17時30分～23時になっております。
s00002517,system,観光地の情報を使って客におすすめする,観光地の名称 観光地のお土産 観光地のWi-Fiの有無,箱館山スキー場 伝統工芸品 あり,箱館山スキー場は、Wi-Fiありの観光地で、お土産は伝統工芸品で宜しいかと思います。,Wi-Fiありの観光地で、お土産が伝統工芸品の箱館山スキー場が宜しいかと思います。
s00000464,system,好意的に承知する,客が希望する観光の季節 客が希望する交通手段,夏 徒歩,観光は夏に交通手段は徒歩と言う事で承りました。,交通手段は徒歩で夏に観光されると言う事で承知いたしました。
s00002444,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,明知鉄道 30分以上60未満 友達,明知鉄道は、観光の所要時間が30分以上60未満でご友人にもおすすめな観光地となります。,ご友人にもおすすめな観光地は明知鉄道で、観光の所要時間が30分以上60未満となっております。
s00000601,system,好意的に承知する,客が希望する食べ物 客が希望する観光の季節,鍋 夏,夏の観光で、鍋を食べられると言う事で承りました。,鍋を夏の観光で食べられると言う事で承知いたしました。
s00001385,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地の電話番号,会津新選組記念館 30分未満 06-6615-6055,会津新選組記念館は、所要時間が30分未満の観光地で、電話番号が06-6615-6055となります。,電話番号が06-6615-6055の会津新選組記念館は、所要時間が30分未満の観光地です。
s00000208,system,好意的に承知する,客の観光の同行者 客が希望する観光の季節,なし 春,春に観光され、同行者は無しと言う事で承りました。,同行者は無く、春に観光されると言う事で承知いたしました。
s00001925,system,情報を教える,観光地の名称 観光地の飲食物持ち込みの可否 観光地の待ち時間,道の駅流氷街道網走 不明 通常はあまり待たずに入場可能,道の駅流氷街道網走は、飲食物持ち込みは良いか分かりかねますが、通常はあまり待たずに入場可能です。,通常はあまり待たずに入場可能なのは道の駅流氷街道網走ですが、飲食物持ち込みは良いか分かりかねます。
s00000157,system,好意的に承知する,客の観光の同行者 客が希望する交通手段,恋人 車,交通手段は車で、恋人がご同伴されると言う事で承りました。,恋人がご同伴され、車を交通手段にされる事で承知いたしました。
s00000669,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,未定 未定,希望する観光の季節や観光時間帯は未定と言うことで承りました。,希望の観光時間帯及び、観光の季節は未定と言う事で承知いたしました。
s00000966,system,情報を教える,観光地の名称 観光地におすすめな時期,福浦島 冬,福浦島は、冬におすすめな観光地です。,冬におすすめな観光地は福浦島となります。
s00000780,system,好意的に承知する,客の希望の観光時間帯 客が観光にかけたい時間,夜 90分以上,希望の観光時間帯は夜で、90分以上観光されると言う事で承りました。,90分以上、希望時間の夜に観光されると言う事で承知いたしました。
s00000103,system,好意的に承知する,客の名前（※） 客の本日の同行者,太田 ペット,太田様がペットを連れてこられるは承知いたしました。,ペットを連れて太田様が来られるのは承知いたしました。
s00001300,system,情報を教える,観光地の名称 観光地の車でのアクセス 観光地におすすめな人,橿原神宮 沖縄県那覇空港から国道58号、県道29号経由10km40分 恋人,橿原神宮は、車で沖縄県那覇空港から国道58号、県道29号経由10km40分かかり、恋人におすすめな観光地です。,恋人におすすめな観光地は橿原神宮で、車で沖縄県那覇空港から国道58号、県道29号経由10km40分かかります。
