id,speaker,intent,slots.keys,slots.values,utterance1,utterance2
s00002642,system,観光地の情報を使って客におすすめする,観光地の名称 観光地の広さ 観光地の予約要否,榛名湖オートキャンプ場 一日あれば十分見て回れるような広さ 可能,榛名湖オートキャンプ場は一日あれば十分見て回れるような広さです。また事前予約も可能のためおすすめです。,榛名湖オートキャンプ場は予約が可能です。また一日あれば十分見て回れるような広さのため、おすすめです。
s00001987,system,情報を教える,観光地の名称 観光地がインドアかアウトドアか 観光地の撮影可否,海上自衛隊佐世保史料館 インドア 不可能,海上自衛隊佐世保史料館はインドアの観光スポットです。館内での撮影はできません。,インドアの観光地ですと海上自衛隊佐世保史料館があります。館内での撮影はご遠慮いただいております。
s00000633,system,好意的に承知する,客が希望する観光の季節 客が観光にかけたい時間,希望なし 未定,観光の時期や日程等はこれからお決めになるとのことですね。良い観光となるよう、精一杯お手伝いさせていただきますね。,観光する季節のご希望はなく、日程も未定とのことですね。そうでしたら幅広く観光地を選べますね。
s00001535,system,情報を教える,観光地の名称 観光地のお土産 観光地の利用可能なキャッシュレス決済,下呂発温泉博物館 不明 バーコード決済,下呂発温泉博物館のお土産はわかりませんが、バーコード決済をご利用いただけます。,下呂発温泉博物館ではバーコード決済可能です。どのようなお土産があるかは不明です。
s00000678,system,好意的に承知する,客の希望の観光時間帯 客が希望する観光の季節,希望なし 夏,夏のご観光でご希望の時間帯はなしとのことですね。それではご満足いただけるような観光地をご案内させていただきますね。,夏のご観光ですね。お時間もこれからお決めになるとのことで、楽しみが広がりますね。
s00001776,system,情報を教える,観光地の名称 観光地の予約要否 観光地のWi-Fiの有無,相賀ニワ浜 可能 あり,相賀ニワ浜は事前予約が可能で、Wi-Fiも完備しております。,相賀ニワ浜は事前予約やWi-Fi利用が可能です。
s00001570,system,情報を教える,観光地の名称 観光地の割引 観光地の広さ,しん窯 青花 子供とお年寄り、障害を持つ方に対して割引がある 一日あれば十分見て回れるような広さ,しん窯 青花は一日あれば十分見て回れるような広さです。またお子様とお年寄り、障害をお持ちの方に対しての割引もございます。,しん窯 青花には子供やお年寄り、障害を持つ方への割引があります。また一日あれば十分見て回れるような広さです。
s00001502,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,飛騨護国神社 可能 秋,飛騨護国神社は雨でも十分楽しめます。秋の観光がおすすめです。,飛騨護国神社は秋の観光がおすすめで、雨でも楽しむことができます。
s00002211,system,観光地の情報を使って客におすすめする,客の名前（※） 観光地の名称 観光地がインドアかアウトドアか,中山 Billboard Live TOKYO アウトドア,中山様、Billboard Live TOKYOはアウトドアの観光地でおすすめですよ。,アウトドアの観光地のため、中山様にはBillboard Live TOKYOがおすすめです。
s00002471,system,観光地の情報を使って客におすすめする,観光地の名称 観光地での観光の所要時間 観光地におすすめな時期,大観覧車オーロラ 60分以上90分未満 秋,大観覧車オーロラは60分以上90分未満で満喫しています。また秋の観光がおすすめです。,大観覧車オーロラは秋の観光がおすすめです。観光の時間も60分以上90分未満ですよ。
s00001842,system,情報を教える,観光地の名称 観光地の手荷物預かりの有無 観光地の予約要否,ストーンミュージアム 博石館 あり 可能,ストーンミュージアム 博石館は手荷物預かりのサービスがあり、観覧予約も可能です。,ストーンミュージアム 博石は観覧予約が可能で、手荷物預かりもしております。
s00001571,system,情報を教える,観光地の名称 観光地の割引 観光地の待ち時間,船の科学館 不明 不明,船の科学館での割引や待ち時間は不明です。,船の科学館の待ち時間は分かりかねます。また割引についても不明です。
s00000093,system,好意的に承知する,客の名前（※） 客が観光にかけたい時間,小山 30分以上60未満,小山様、この度は30分以上60未満のご観光とのことで良いですね。,ご希望は30分以上60未満のご観光ですね。小山様にお気に召していただける観光地をご案内させていただきますね。
s00001402,system,情報を教える,観光地の名称 観光地での観光の所要時間 観光地におすすめな人,小諸城址 懐古園 30分未満 子供,小諸城址 懐古園は30分未満でまわることができるため、お子様におすすめの観光地となっております。,小諸城址 懐古園はお子様におすすめです。また30分未満で観光することができます。
s00000817,system,好意的に承知する,客の本日の交通手段 客の本日の同行者,バス 乳幼児,乳幼児のお子様とバスでお越しになったのですね。楽しそうです。,バスでのお越しですか。乳幼児のお子様がご一緒のため、お子様はさぞ喜ばれたでしょうね。
s00002341,system,観光地の情報を使って客におすすめする,観光地の名称 観光地におすすめな人 観光地の料金,軽井沢町植物園 子供 入館料大人300円、こども150円,軽井沢町植物園はお子様におすすめです。入館料も大人300円、こども150円とお手頃です。,お子様におすすめの観光地ですと軽井沢町植物園です。入館料は大人300円、こども150円です。
s00001269,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地の公共交通機関でのアクセス,海神社 なし ＪＲ市川駅南口→徒歩20分,海神社には駐車場はありませんが、ＪＲ市川駅南口から徒歩20分ほどです。,海神社はＪＲ市川駅南口から徒歩20分かかります。あいにく駐車場はございません。
s00001497,system,情報を教える,観光地の名称 観光地が雨天でも楽しめるか 観光地におすすめな時期,ダイヤと花の大観覧車 不明 夏,ダイヤと花の大観覧車は夏の観光がおすすめです。雨の日にお楽しみいただけるかは分かりかねます。,雨の日に満喫いただけるか分かりませんが、ダイヤと花の大観覧車は夏の観光がおすすめです。
s00001282,system,情報を教える,観光地の名称 観光地の公共交通機関でのアクセス 観光地におすすめな時期,奥さくらんぼ農園 ＪＲ山形駅→山交バス蔵王温泉行きで30分、バス停：童子平下車、徒歩1分 夏,奥さくらんぼ農園はＪＲ山形駅→山交バス蔵王温泉行きで30分、バス停：童子平下車、徒歩1分です。夏の観光がおすすめです。,奥さくらんぼ農園が夏の観光がおすすめです。ＪＲ山形駅→山交バス蔵王温泉行きで30分、バス停：童子平下車、徒歩1分かかります。
s00001375,system,情報を教える,観光地の名称 観光地の駐車場の有無 観光地におすすめな時期,板屋川・八王子神社付近のほたる なし 冬,板屋川・八王子神社付近のほたるは冬の観光がおすすめです。あいにく駐車場はございません。,板屋川・八王子神社付近のほたるには駐車場がございません。冬の観光がおすすめです。
